date,step2_state,svix_available,step4_state,vix,svix_close,svix_shares,svix_value,cash,portfolio_value
2012-02-02,BULL_100,NO,INACTIVE,17.98,0.0,0.0,0.0,100000.0,100000.0
2012-02-03,BULL_100,NO,INACTIVE,17.1,0.0,0.0,0.0,100000.0,100000.0
2012-02-06,BULL_100,NO,INACTIVE,17.76,0.0,0.0,0.0,100000.0,100000.0
2012-02-07,BULL_100,NO,INACTIVE,17.65,0.0,0.0,0.0,100000.0,100000.0
2012-02-08,BULL_100,NO,INACTIVE,18.16,0.0,0.0,0.0,100000.0,100000.0
2012-02-09,BULL_TRIMMED,NO,INACTIVE,18.63,0.0,0.0,0.0,100000.0,100000.0
2012-02-10,BULL_TRIMMED,NO,INACTIVE,20.79,0.0,0.0,0.0,100000.0,100000.0
2012-02-13,BULL_TRIMMED,NO,INACTIVE,19.04,0.0,0.0,0.0,100000.0,100000.0
2012-02-14,BULL_TRIMMED,NO,INACTIVE,19.54,0.0,0.0,0.0,100000.0,100000.0
2012-02-15,BULL_TRIMMED,NO,INACTIVE,21.14,0.0,0.0,0.0,100000.0,100000.0
2012-02-16,BULL_TRIMMED,NO,INACTIVE,19.22,0.0,0.0,0.0,100000.0,100000.0
2012-02-17,BULL_TRIMMED,NO,INACTIVE,17.78,0.0,0.0,0.0,100000.0,100000.0
2012-02-21,BULL_TRIMMED,NO,INACTIVE,18.19,0.0,0.0,0.0,100000.0,100000.0
2012-02-22,BULL_TRIMMED,NO,INACTIVE,18.19,0.0,0.0,0.0,100000.0,100000.0
2012-02-23,BULL_TRIMMED,NO,INACTIVE,16.8,0.0,0.0,0.0,100000.0,100000.0
2012-02-24,BULL_TRIMMED,NO,INACTIVE,17.31,0.0,0.0,0.0,100000.0,100000.0
2012-02-27,BULL_TRIMMED,NO,INACTIVE,18.19,0.0,0.0,0.0,100000.0,100000.0
2012-02-28,BULL_TRIMMED,NO,INACTIVE,17.96,0.0,0.0,0.0,100000.0,100000.0
2012-02-29,BULL_TRIMMED,NO,INACTIVE,18.43,0.0,0.0,0.0,100000.0,100000.0
2012-03-01,BULL_TRIMMED,NO,INACTIVE,17.26,0.0,0.0,0.0,100000.0,100000.0
2012-03-02,BULL_TRIMMED,NO,INACTIVE,17.29,0.0,0.0,0.0,100000.0,100000.0
2012-03-05,BULL_TRIMMED,NO,INACTIVE,18.05,0.0,0.0,0.0,100000.0,100000.0
2012-03-06,BULL_TRIMMED,NO,INACTIVE,20.87,0.0,0.0,0.0,100000.0,100000.0
2012-03-07,BULL_100,NO,INACTIVE,19.07,0.0,0.0,0.0,100000.0,100000.0
2012-03-08,BULL_100,NO,INACTIVE,17.95,0.0,0.0,0.0,100000.0,100000.0
2012-03-09,BULL_100,NO,INACTIVE,17.11,0.0,0.0,0.0,100000.0,100000.0
2012-03-12,BULL_100,NO,INACTIVE,15.64,0.0,0.0,0.0,100000.0,100000.0
2012-03-13,BULL_100,NO,INACTIVE,14.8,0.0,0.0,0.0,100000.0,100000.0
2012-03-14,BULL_100,NO,INACTIVE,15.31,0.0,0.0,0.0,100000.0,100000.0
2012-03-15,BULL_100,NO,INACTIVE,15.42,0.0,0.0,0.0,100000.0,100000.0
2012-03-16,BULL_100,NO,INACTIVE,14.47,0.0,0.0,0.0,100000.0,100000.0
2012-03-19,BULL_100,NO,INACTIVE,15.04,0.0,0.0,0.0,100000.0,100000.0
2012-03-20,BULL_100,NO,INACTIVE,15.58,0.0,0.0,0.0,100000.0,100000.0
2012-03-21,BULL_100,NO,INACTIVE,15.13,0.0,0.0,0.0,100000.0,100000.0
2012-03-22,BULL_100,NO,INACTIVE,15.57,0.0,0.0,0.0,100000.0,100000.0
2012-03-23,BULL_100,NO,INACTIVE,14.82,0.0,0.0,0.0,100000.0,100000.0
2012-03-26,BULL_100,NO,INACTIVE,14.26,0.0,0.0,0.0,100000.0,100000.0
2012-03-27,BULL_100,NO,INACTIVE,15.59,0.0,0.0,0.0,100000.0,100000.0
2012-03-28,BULL_100,NO,INACTIVE,15.47,0.0,0.0,0.0,100000.0,100000.0
2012-03-29,BULL_100,NO,INACTIVE,15.48,0.0,0.0,0.0,100000.0,100000.0
2012-03-30,BULL_100,NO,INACTIVE,15.5,0.0,0.0,0.0,100000.0,100000.0
2012-04-02,BULL_100,NO,INACTIVE,15.64,0.0,0.0,0.0,100000.0,100000.0
2012-04-03,BULL_100,NO,INACTIVE,15.66,0.0,0.0,0.0,100000.0,100000.0
2012-04-04,BULL_100,NO,INACTIVE,16.44,0.0,0.0,0.0,100000.0,100000.0
2012-04-05,BULL_100,NO,INACTIVE,16.7,0.0,0.0,0.0,100000.0,100000.0
2012-04-09,BULL_100,NO,INACTIVE,18.81,0.0,0.0,0.0,100000.0,100000.0
2012-04-10,BULL_100,NO,INACTIVE,20.39,0.0,0.0,0.0,100000.0,100000.0
2012-04-11,BULL_100,NO,INACTIVE,20.02,0.0,0.0,0.0,100000.0,100000.0
2012-04-12,DEFENSIVE_SPY,NO,INACTIVE,17.2,0.0,0.0,0.0,100000.0,100000.0
2012-04-13,DEFENSIVE_SPY,NO,INACTIVE,19.55,0.0,0.0,0.0,100000.0,100000.0
2012-04-16,DEFENSIVE_SPY,NO,INACTIVE,19.55,0.0,0.0,0.0,100000.0,100000.0
2012-04-17,DEFENSIVE_SPY,NO,INACTIVE,18.46,0.0,0.0,0.0,100000.0,100000.0
2012-04-18,DEFENSIVE_SPY,NO,INACTIVE,18.64,0.0,0.0,0.0,100000.0,100000.0
2012-04-19,BULL_100,NO,INACTIVE,18.36,0.0,0.0,0.0,100000.0,100000.0
2012-04-20,BULL_100,NO,INACTIVE,17.44,0.0,0.0,0.0,100000.0,100000.0
2012-04-23,DEFENSIVE_SPY,NO,INACTIVE,18.97,0.0,0.0,0.0,100000.0,100000.0
2012-04-24,DEFENSIVE_SPY,NO,INACTIVE,18.1,0.0,0.0,0.0,100000.0,100000.0
2012-04-25,DEFENSIVE_BOTH,NO,INACTIVE,16.82,0.0,0.0,0.0,100000.0,100000.0
2012-04-26,DEFENSIVE_BOTH,NO,INACTIVE,16.24,0.0,0.0,0.0,100000.0,100000.0
2012-04-27,BULL_100,NO,INACTIVE,16.32,0.0,0.0,0.0,100000.0,100000.0
2012-04-30,BULL_100,NO,INACTIVE,17.15,0.0,0.0,0.0,100000.0,100000.0
2012-05-01,BULL_100,NO,INACTIVE,16.6,0.0,0.0,0.0,100000.0,100000.0
2012-05-02,BULL_100,NO,INACTIVE,16.88,0.0,0.0,0.0,100000.0,100000.0
2012-05-03,BULL_100,NO,INACTIVE,17.56,0.0,0.0,0.0,100000.0,100000.0
2012-05-04,BULL_100,NO,INACTIVE,19.16,0.0,0.0,0.0,100000.0,100000.0
2012-05-07,BULL_100,NO,INACTIVE,18.94,0.0,0.0,0.0,100000.0,100000.0
2012-05-08,DEFENSIVE_BOTH,NO,INACTIVE,19.05,0.0,0.0,0.0,100000.0,100000.0
2012-05-09,DEFENSIVE_BOTH,NO,INACTIVE,20.08,0.0,0.0,0.0,100000.0,100000.0
2012-05-10,DEFENSIVE_BOTH,NO,INACTIVE,18.83,0.0,0.0,0.0,100000.0,100000.0
2012-05-11,DEFENSIVE_BOTH,NO,INACTIVE,19.89,0.0,0.0,0.0,100000.0,100000.0
2012-05-14,DEFENSIVE_BOTH,NO,INACTIVE,21.87,0.0,0.0,0.0,100000.0,100000.0
2012-05-15,DEFENSIVE_BOTH,NO,INACTIVE,21.97,0.0,0.0,0.0,100000.0,100000.0
2012-05-16,DEFENSIVE_BOTH,NO,INACTIVE,22.27,0.0,0.0,0.0,100000.0,100000.0
2012-05-17,DEFENSIVE_BOTH,NO,INACTIVE,24.49,0.0,0.0,0.0,100000.0,100000.0
2012-05-18,DEFENSIVE_BOTH,NO,INACTIVE,25.1,0.0,0.0,0.0,100000.0,100000.0
2012-05-21,DEFENSIVE_BOTH,NO,INACTIVE,22.01,0.0,0.0,0.0,100000.0,100000.0
2012-05-22,DEFENSIVE_BOTH,NO,INACTIVE,22.48,0.0,0.0,0.0,100000.0,100000.0
2012-05-23,DEFENSIVE_BOTH,NO,INACTIVE,22.33,0.0,0.0,0.0,100000.0,100000.0
2012-05-24,DEFENSIVE_BOTH,NO,INACTIVE,21.54,0.0,0.0,0.0,100000.0,100000.0
2012-05-25,DEFENSIVE_BOTH,NO,INACTIVE,21.76,0.0,0.0,0.0,100000.0,100000.0
2012-05-29,DEFENSIVE_BOTH,NO,INACTIVE,21.03,0.0,0.0,0.0,100000.0,100000.0
2012-05-30,DEFENSIVE_BOTH,NO,INACTIVE,24.14,0.0,0.0,0.0,100000.0,100000.0
2012-05-31,DEFENSIVE_BOTH,NO,INACTIVE,24.06,0.0,0.0,0.0,100000.0,100000.0
2012-06-01,DEFENSIVE_BOTH,NO,INACTIVE,26.66,0.0,0.0,0.0,100000.0,100000.0
2012-06-04,CASH,NO,CASH_IDLE,26.12,0.0,0.0,0.0,100000.0,100000.0
2012-06-05,CASH,NO,CASH_IDLE,24.68,0.0,0.0,0.0,100000.0,100000.0
2012-06-06,SMA_RECOVERY,NO,INACTIVE,22.16,0.0,0.0,0.0,100000.0,100000.0
2012-06-07,BULL_100,NO,INACTIVE,21.72,0.0,0.0,0.0,100000.0,100000.0
2012-06-08,BULL_100,NO,INACTIVE,21.23,0.0,0.0,0.0,100000.0,100000.0
2012-06-11,DEFENSIVE_BOTH,NO,INACTIVE,23.56,0.0,0.0,0.0,100000.0,100000.0
2012-06-12,DEFENSIVE_BOTH,NO,INACTIVE,22.09,0.0,0.0,0.0,100000.0,100000.0
2012-06-13,DEFENSIVE_BOTH,NO,INACTIVE,24.27,0.0,0.0,0.0,100000.0,100000.0
2012-06-14,DEFENSIVE_BOTH,NO,INACTIVE,21.68,0.0,0.0,0.0,100000.0,100000.0
2012-06-15,DEFENSIVE_BOTH,NO,INACTIVE,21.11,0.0,0.0,0.0,100000.0,100000.0
2012-06-18,DEFENSIVE_BOTH,NO,INACTIVE,18.32,0.0,0.0,0.0,100000.0,100000.0
2012-06-19,DEFENSIVE_BOTH,NO,INACTIVE,18.38,0.0,0.0,0.0,100000.0,100000.0
2012-06-20,DEFENSIVE_BOTH,NO,INACTIVE,17.24,0.0,0.0,0.0,100000.0,100000.0
2012-06-21,BULL_100,NO,INACTIVE,20.08,0.0,0.0,0.0,100000.0,100000.0
2012-06-22,BULL_100,NO,INACTIVE,18.11,0.0,0.0,0.0,100000.0,100000.0
2012-06-25,DEFENSIVE_BOTH,NO,INACTIVE,20.38,0.0,0.0,0.0,100000.0,100000.0
2012-06-26,DEFENSIVE_BOTH,NO,INACTIVE,19.72,0.0,0.0,0.0,100000.0,100000.0
2012-06-27,DEFENSIVE_BOTH,NO,INACTIVE,19.45,0.0,0.0,0.0,100000.0,100000.0
2012-06-28,DEFENSIVE_BOTH,NO,INACTIVE,19.71,0.0,0.0,0.0,100000.0,100000.0
2012-06-29,DEFENSIVE_BOTH,NO,INACTIVE,17.08,0.0,0.0,0.0,100000.0,100000.0
2012-07-02,DEFENSIVE_BOTH,NO,INACTIVE,16.8,0.0,0.0,0.0,100000.0,100000.0
2012-07-03,BULL_100,NO,INACTIVE,16.66,0.0,0.0,0.0,100000.0,100000.0
2012-07-05,BULL_100,NO,INACTIVE,17.5,0.0,0.0,0.0,100000.0,100000.0
2012-07-06,BULL_100,NO,INACTIVE,17.1,0.0,0.0,0.0,100000.0,100000.0
2012-07-09,BULL_100,NO,INACTIVE,17.98,0.0,0.0,0.0,100000.0,100000.0
2012-07-10,BULL_100,NO,INACTIVE,18.72,0.0,0.0,0.0,100000.0,100000.0
2012-07-11,BULL_100,NO,INACTIVE,17.95,0.0,0.0,0.0,100000.0,100000.0
2012-07-12,BULL_100,NO,INACTIVE,18.33,0.0,0.0,0.0,100000.0,100000.0
2012-07-13,DEFENSIVE_QQQ,NO,INACTIVE,16.74,0.0,0.0,0.0,100000.0,100000.0
2012-07-16,DEFENSIVE_QQQ,NO,INACTIVE,17.11,0.0,0.0,0.0,100000.0,100000.0
2012-07-17,BULL_100,NO,INACTIVE,16.48,0.0,0.0,0.0,100000.0,100000.0
2012-07-18,BULL_100,NO,INACTIVE,16.16,0.0,0.0,0.0,100000.0,100000.0
2012-07-19,BULL_100,NO,INACTIVE,15.45,0.0,0.0,0.0,100000.0,100000.0
2012-07-20,BULL_100,NO,INACTIVE,16.27,0.0,0.0,0.0,100000.0,100000.0
2012-07-23,BULL_100,NO,INACTIVE,18.62,0.0,0.0,0.0,100000.0,100000.0
2012-07-24,BULL_100,NO,INACTIVE,20.47,0.0,0.0,0.0,100000.0,100000.0
2012-07-25,BULL_100,NO,INACTIVE,19.34,0.0,0.0,0.0,100000.0,100000.0
2012-07-26,BULL_100,NO,INACTIVE,17.53,0.0,0.0,0.0,100000.0,100000.0
2012-07-27,BULL_100,NO,INACTIVE,16.7,0.0,0.0,0.0,100000.0,100000.0
2012-07-30,BULL_100,NO,INACTIVE,18.03,0.0,0.0,0.0,100000.0,100000.0
2012-07-31,BULL_100,NO,INACTIVE,18.93,0.0,0.0,0.0,100000.0,100000.0
2012-08-01,BULL_100,NO,INACTIVE,18.96,0.0,0.0,0.0,100000.0,100000.0
2012-08-02,BULL_100,NO,INACTIVE,17.57,0.0,0.0,0.0,100000.0,100000.0
2012-08-03,BULL_100,NO,INACTIVE,15.64,0.0,0.0,0.0,100000.0,100000.0
2012-08-06,BULL_100,NO,INACTIVE,15.95,0.0,0.0,0.0,100000.0,100000.0
2012-08-07,BULL_100,NO,INACTIVE,15.99,0.0,0.0,0.0,100000.0,100000.0
2012-08-08,BULL_100,NO,INACTIVE,15.32,0.0,0.0,0.0,100000.0,100000.0
2012-08-09,BULL_100,NO,INACTIVE,15.28,0.0,0.0,0.0,100000.0,100000.0
2012-08-10,BULL_100,NO,INACTIVE,14.74,0.0,0.0,0.0,100000.0,100000.0
2012-08-13,BULL_100,NO,INACTIVE,13.7,0.0,0.0,0.0,100000.0,100000.0
2012-08-14,BULL_100,NO,INACTIVE,14.85,0.0,0.0,0.0,100000.0,100000.0
2012-08-15,BULL_100,NO,INACTIVE,14.63,0.0,0.0,0.0,100000.0,100000.0
2012-08-16,BULL_100,NO,INACTIVE,14.29,0.0,0.0,0.0,100000.0,100000.0
2012-08-17,BULL_100,NO,INACTIVE,13.45,0.0,0.0,0.0,100000.0,100000.0
2012-08-20,BULL_100,NO,INACTIVE,14.02,0.0,0.0,0.0,100000.0,100000.0
2012-08-21,BULL_100,NO,INACTIVE,15.02,0.0,0.0,0.0,100000.0,100000.0
2012-08-22,BULL_100,NO,INACTIVE,15.11,0.0,0.0,0.0,100000.0,100000.0
2012-08-23,BULL_100,NO,INACTIVE,15.96,0.0,0.0,0.0,100000.0,100000.0
2012-08-24,BULL_100,NO,INACTIVE,15.18,0.0,0.0,0.0,100000.0,100000.0
2012-08-27,BULL_100,NO,INACTIVE,16.35,0.0,0.0,0.0,100000.0,100000.0
2012-08-28,BULL_100,NO,INACTIVE,16.49,0.0,0.0,0.0,100000.0,100000.0
2012-08-29,BULL_100,NO,INACTIVE,17.06,0.0,0.0,0.0,100000.0,100000.0
2012-08-30,BULL_100,NO,INACTIVE,17.83,0.0,0.0,0.0,100000.0,100000.0
2012-08-31,BULL_100,NO,INACTIVE,17.47,0.0,0.0,0.0,100000.0,100000.0
2012-09-04,BULL_100,NO,INACTIVE,17.98,0.0,0.0,0.0,100000.0,100000.0
2012-09-05,BULL_100,NO,INACTIVE,17.74,0.0,0.0,0.0,100000.0,100000.0
2012-09-06,BULL_100,NO,INACTIVE,15.6,0.0,0.0,0.0,100000.0,100000.0
2012-09-07,BULL_100,NO,INACTIVE,14.38,0.0,0.0,0.0,100000.0,100000.0
2012-09-10,BULL_100,NO,INACTIVE,16.28,0.0,0.0,0.0,100000.0,100000.0
2012-09-11,BULL_100,NO,INACTIVE,16.41,0.0,0.0,0.0,100000.0,100000.0
2012-09-12,BULL_100,NO,INACTIVE,15.8,0.0,0.0,0.0,100000.0,100000.0
2012-09-13,BULL_100,NO,INACTIVE,14.05,0.0,0.0,0.0,100000.0,100000.0
2012-09-14,BULL_100,NO,INACTIVE,14.51,0.0,0.0,0.0,100000.0,100000.0
2012-09-17,BULL_TRIMMED,NO,INACTIVE,14.59,0.0,0.0,0.0,100000.0,100000.0
2012-09-18,BULL_TRIMMED,NO,INACTIVE,14.18,0.0,0.0,0.0,100000.0,100000.0
2012-09-19,BULL_TRIMMED,NO,INACTIVE,13.88,0.0,0.0,0.0,100000.0,100000.0
2012-09-20,BULL_TRIMMED,NO,INACTIVE,14.07,0.0,0.0,0.0,100000.0,100000.0
2012-09-21,BULL_TRIMMED,NO,INACTIVE,13.98,0.0,0.0,0.0,100000.0,100000.0
2012-09-24,BULL_TRIMMED,NO,INACTIVE,14.15,0.0,0.0,0.0,100000.0,100000.0
2012-09-25,BULL_TRIMMED,NO,INACTIVE,15.43,0.0,0.0,0.0,100000.0,100000.0
2012-09-26,BULL_100,NO,INACTIVE,16.81,0.0,0.0,0.0,100000.0,100000.0
2012-09-27,BULL_100,NO,INACTIVE,14.84,0.0,0.0,0.0,100000.0,100000.0
2012-09-28,BULL_100,NO,INACTIVE,15.73,0.0,0.0,0.0,100000.0,100000.0
2012-10-01,BULL_100,NO,INACTIVE,16.32,0.0,0.0,0.0,100000.0,100000.0
2012-10-02,BULL_100,NO,INACTIVE,15.71,0.0,0.0,0.0,100000.0,100000.0
2012-10-03,BULL_100,NO,INACTIVE,15.43,0.0,0.0,0.0,100000.0,100000.0
2012-10-04,BULL_100,NO,INACTIVE,14.55,0.0,0.0,0.0,100000.0,100000.0
2012-10-05,BULL_100,NO,INACTIVE,14.33,0.0,0.0,0.0,100000.0,100000.0
2012-10-08,BULL_100,NO,INACTIVE,15.11,0.0,0.0,0.0,100000.0,100000.0
2012-10-09,BULL_100,NO,INACTIVE,16.37,0.0,0.0,0.0,100000.0,100000.0
2012-10-10,BULL_100,NO,INACTIVE,16.29,0.0,0.0,0.0,100000.0,100000.0
2012-10-11,DEFENSIVE_QQQ,NO,INACTIVE,15.59,0.0,0.0,0.0,100000.0,100000.0
2012-10-12,DEFENSIVE_QQQ,NO,INACTIVE,16.14,0.0,0.0,0.0,100000.0,100000.0
2012-10-15,DEFENSIVE_QQQ,NO,INACTIVE,15.27,0.0,0.0,0.0,100000.0,100000.0
2012-10-16,DEFENSIVE_QQQ,NO,INACTIVE,15.22,0.0,0.0,0.0,100000.0,100000.0
2012-10-17,DEFENSIVE_QQQ,NO,INACTIVE,15.07,0.0,0.0,0.0,100000.0,100000.0
2012-10-18,DEFENSIVE_QQQ,NO,INACTIVE,15.03,0.0,0.0,0.0,100000.0,100000.0
2012-10-19,DEFENSIVE_QQQ,NO,INACTIVE,17.06,0.0,0.0,0.0,100000.0,100000.0
2012-10-22,DEFENSIVE_QQQ,NO,INACTIVE,16.62,0.0,0.0,0.0,100000.0,100000.0
2012-10-23,DEFENSIVE_BOTH,NO,INACTIVE,18.83,0.0,0.0,0.0,100000.0,100000.0
2012-10-24,DEFENSIVE_BOTH,NO,INACTIVE,18.33,0.0,0.0,0.0,100000.0,100000.0
2012-10-25,DEFENSIVE_BOTH,NO,INACTIVE,18.12,0.0,0.0,0.0,100000.0,100000.0
2012-10-26,DEFENSIVE_BOTH,NO,INACTIVE,17.81,0.0,0.0,0.0,100000.0,100000.0
2012-10-31,DEFENSIVE_BOTH,NO,INACTIVE,18.6,0.0,0.0,0.0,100000.0,100000.0
2012-11-01,DEFENSIVE_BOTH,NO,INACTIVE,16.69,0.0,0.0,0.0,100000.0,100000.0
2012-11-02,DEFENSIVE_BOTH,NO,INACTIVE,17.59,0.0,0.0,0.0,100000.0,100000.0
2012-11-05,DEFENSIVE_BOTH,NO,INACTIVE,18.42,0.0,0.0,0.0,100000.0,100000.0
2012-11-06,DEFENSIVE_BOTH,NO,INACTIVE,17.58,0.0,0.0,0.0,100000.0,100000.0
2012-11-07,DEFENSIVE_BOTH,NO,INACTIVE,19.08,0.0,0.0,0.0,100000.0,100000.0
2012-11-08,DEFENSIVE_BOTH,NO,INACTIVE,18.49,0.0,0.0,0.0,100000.0,100000.0
2012-11-09,CASH,NO,CASH_IDLE,18.61,0.0,0.0,0.0,100000.0,100000.0
2012-11-12,CASH,NO,CASH_IDLE,16.68,0.0,0.0,0.0,100000.0,100000.0
2012-11-13,CASH,NO,CASH_IDLE,16.65,0.0,0.0,0.0,100000.0,100000.0
2012-11-14,CASH,NO,CASH_IDLE,17.92,0.0,0.0,0.0,100000.0,100000.0
2012-11-15,CASH,NO,CASH_IDLE,17.99,0.0,0.0,0.0,100000.0,100000.0
2012-11-16,CASH,NO,CASH_IDLE,16.41,0.0,0.0,0.0,100000.0,100000.0
2012-11-19,CASH,NO,CASH_IDLE,15.24,0.0,0.0,0.0,100000.0,100000.0
2012-11-20,SMA_RECOVERY,NO,INACTIVE,15.08,0.0,0.0,0.0,100000.0,100000.0
2012-11-21,BULL_100,NO,INACTIVE,15.31,0.0,0.0,0.0,100000.0,100000.0
2012-11-23,BULL_100,NO,INACTIVE,15.14,0.0,0.0,0.0,100000.0,100000.0
2012-11-26,DEFENSIVE_BOTH,NO,INACTIVE,15.5,0.0,0.0,0.0,100000.0,100000.0
2012-11-27,DEFENSIVE_BOTH,NO,INACTIVE,15.92,0.0,0.0,0.0,100000.0,100000.0
2012-11-28,DEFENSIVE_BOTH,NO,INACTIVE,15.51,0.0,0.0,0.0,100000.0,100000.0
2012-11-29,DEFENSIVE_BOTH,NO,INACTIVE,15.06,0.0,0.0,0.0,100000.0,100000.0
2012-11-30,DEFENSIVE_BOTH,NO,INACTIVE,15.87,0.0,0.0,0.0,100000.0,100000.0
2012-12-03,DEFENSIVE_BOTH,NO,INACTIVE,16.64,0.0,0.0,0.0,100000.0,100000.0
2012-12-04,DEFENSIVE_BOTH,NO,INACTIVE,17.12,0.0,0.0,0.0,100000.0,100000.0
2012-12-05,DEFENSIVE_BOTH,NO,INACTIVE,16.46,0.0,0.0,0.0,100000.0,100000.0
2012-12-06,DEFENSIVE_BOTH,NO,INACTIVE,16.58,0.0,0.0,0.0,100000.0,100000.0
2012-12-07,DEFENSIVE_BOTH,NO,INACTIVE,15.9,0.0,0.0,0.0,100000.0,100000.0
2012-12-10,DEFENSIVE_QQQ,NO,INACTIVE,16.05,0.0,0.0,0.0,100000.0,100000.0
2012-12-11,DEFENSIVE_QQQ,NO,INACTIVE,15.57,0.0,0.0,0.0,100000.0,100000.0
2012-12-12,DEFENSIVE_QQQ,NO,INACTIVE,15.95,0.0,0.0,0.0,100000.0,100000.0
2012-12-13,BULL_100,NO,INACTIVE,16.56,0.0,0.0,0.0,100000.0,100000.0
2012-12-14,BULL_100,NO,INACTIVE,17.0,0.0,0.0,0.0,100000.0,100000.0
2012-12-17,DEFENSIVE_QQQ,NO,INACTIVE,16.34,0.0,0.0,0.0,100000.0,100000.0
2012-12-18,DEFENSIVE_QQQ,NO,INACTIVE,15.57,0.0,0.0,0.0,100000.0,100000.0
2012-12-19,BULL_100,NO,INACTIVE,17.36,0.0,0.0,0.0,100000.0,100000.0
2012-12-20,BULL_100,NO,INACTIVE,17.67,0.0,0.0,0.0,100000.0,100000.0
2012-12-21,BULL_100,NO,INACTIVE,17.84,0.0,0.0,0.0,100000.0,100000.0
2012-12-24,BULL_100,NO,INACTIVE,17.84,0.0,0.0,0.0,100000.0,100000.0
2012-12-26,DEFENSIVE_QQQ,NO,INACTIVE,19.48,0.0,0.0,0.0,100000.0,100000.0
2012-12-27,DEFENSIVE_QQQ,NO,INACTIVE,19.47,0.0,0.0,0.0,100000.0,100000.0
2012-12-28,DEFENSIVE_QQQ,NO,INACTIVE,22.72,0.0,0.0,0.0,100000.0,100000.0
2012-12-31,DEFENSIVE_BOTH,NO,INACTIVE,18.02,0.0,0.0,0.0,100000.0,100000.0
2013-01-02,DEFENSIVE_BOTH,NO,INACTIVE,14.68,0.0,0.0,0.0,100000.0,100000.0
2013-01-03,BULL_100,NO,INACTIVE,14.56,0.0,0.0,0.0,100000.0,100000.0
2013-01-04,BULL_100,NO,INACTIVE,13.83,0.0,0.0,0.0,100000.0,100000.0
2013-01-07,BULL_100,NO,INACTIVE,13.79,0.0,0.0,0.0,100000.0,100000.0
2013-01-08,BULL_100,NO,INACTIVE,13.62,0.0,0.0,0.0,100000.0,100000.0
2013-01-09,BULL_100,NO,INACTIVE,13.81,0.0,0.0,0.0,100000.0,100000.0
2013-01-10,BULL_100,NO,INACTIVE,13.49,0.0,0.0,0.0,100000.0,100000.0
2013-01-11,BULL_100,NO,INACTIVE,13.36,0.0,0.0,0.0,100000.0,100000.0
2013-01-14,BULL_100,NO,INACTIVE,13.52,0.0,0.0,0.0,100000.0,100000.0
2013-01-15,BULL_100,NO,INACTIVE,13.55,0.0,0.0,0.0,100000.0,100000.0
2013-01-16,BULL_100,NO,INACTIVE,13.42,0.0,0.0,0.0,100000.0,100000.0
2013-01-17,BULL_100,NO,INACTIVE,13.57,0.0,0.0,0.0,100000.0,100000.0
2013-01-18,BULL_100,NO,INACTIVE,12.46,0.0,0.0,0.0,100000.0,100000.0
2013-01-22,BULL_100,NO,INACTIVE,12.43,0.0,0.0,0.0,100000.0,100000.0
2013-01-23,BULL_100,NO,INACTIVE,12.46,0.0,0.0,0.0,100000.0,100000.0
2013-01-24,BULL_100,NO,INACTIVE,12.69,0.0,0.0,0.0,100000.0,100000.0
2013-01-25,BULL_100,NO,INACTIVE,12.89,0.0,0.0,0.0,100000.0,100000.0
2013-01-28,BULL_100,NO,INACTIVE,13.57,0.0,0.0,0.0,100000.0,100000.0
2013-01-29,BULL_100,NO,INACTIVE,13.31,0.0,0.0,0.0,100000.0,100000.0
2013-01-30,BULL_100,NO,INACTIVE,14.32,0.0,0.0,0.0,100000.0,100000.0
2013-01-31,BULL_100,NO,INACTIVE,14.28,0.0,0.0,0.0,100000.0,100000.0
2013-02-01,BULL_100,NO,INACTIVE,12.9,0.0,0.0,0.0,100000.0,100000.0
2013-02-04,BULL_100,NO,INACTIVE,14.67,0.0,0.0,0.0,100000.0,100000.0
2013-02-05,BULL_100,NO,INACTIVE,13.72,0.0,0.0,0.0,100000.0,100000.0
2013-02-06,BULL_100,NO,INACTIVE,13.41,0.0,0.0,0.0,100000.0,100000.0
2013-02-07,BULL_100,NO,INACTIVE,13.5,0.0,0.0,0.0,100000.0,100000.0
2013-02-08,BULL_100,NO,INACTIVE,13.02,0.0,0.0,0.0,100000.0,100000.0
2013-02-11,BULL_100,NO,INACTIVE,12.94,0.0,0.0,0.0,100000.0,100000.0
2013-02-12,BULL_100,NO,INACTIVE,12.64,0.0,0.0,0.0,100000.0,100000.0
2013-02-13,BULL_100,NO,INACTIVE,12.98,0.0,0.0,0.0,100000.0,100000.0
2013-02-14,BULL_100,NO,INACTIVE,12.66,0.0,0.0,0.0,100000.0,100000.0
2013-02-15,BULL_100,NO,INACTIVE,12.46,0.0,0.0,0.0,100000.0,100000.0
2013-02-19,BULL_100,NO,INACTIVE,12.31,0.0,0.0,0.0,100000.0,100000.0
2013-02-20,BULL_100,NO,INACTIVE,14.68,0.0,0.0,0.0,100000.0,100000.0
2013-02-21,BULL_100,NO,INACTIVE,15.22,0.0,0.0,0.0,100000.0,100000.0
2013-02-22,BULL_100,NO,INACTIVE,14.17,0.0,0.0,0.0,100000.0,100000.0
2013-02-25,BULL_100,NO,INACTIVE,18.99,0.0,0.0,0.0,100000.0,100000.0
2013-02-26,BULL_100,NO,INACTIVE,16.87,0.0,0.0,0.0,100000.0,100000.0
2013-02-27,DEFENSIVE_QQQ,NO,INACTIVE,14.73,0.0,0.0,0.0,100000.0,100000.0
