date,state,spy_close,qqq_close,vix,upro_shares,tqqq_shares,cash,upro_value,tqqq_value,portfolio_value,data_source
2016-02-26,CASH,195.09,103.43,19.81,0.0,0.0,171043.92,0.0,0.0,171043.92,polygon
2016-02-29,CASH,193.56,102.5,20.55,0.0,0.0,171043.92,0.0,0.0,171043.92,polygon
2016-03-01,CASH,198.11,105.79,17.7,0.0,0.0,171043.92,0.0,0.0,171043.92,polygon
2016-03-02,CASH,199.0,105.83,17.09,0.0,0.0,171043.92,0.0,0.0,171043.92,polygon
2016-03-03,CASH,199.78,105.63,16.7,0.0,0.0,171043.92,0.0,0.0,171043.92,polygon
2016-03-04,CASH,200.43,105.67,16.86,0.0,0.0,171043.92,0.0,0.0,171043.92,polygon
2016-03-07,CASH,200.59,105.02,17.35,0.0,0.0,171043.92,0.0,0.0,171043.92,polygon
2016-03-08,CASH,198.4,104.15,18.67,0.0,0.0,171043.92,0.0,0.0,171043.92,polygon
2016-03-09,CASH,199.38,104.82,18.34,0.0,0.0,171043.92,0.0,0.0,171043.92,polygon
2016-03-10,CASH,199.54,104.66,18.05,0.0,0.0,171043.92,0.0,0.0,171043.92,polygon
2016-03-11,CASH,202.76,106.49,16.5,0.0,0.0,171043.92,0.0,0.0,171043.92,polygon
2016-03-14,SMA_RECOVERY,202.5,106.67,16.92,9729.9033,16477.7959,42565.8,96747.35,32584.84,171897.99,polygon
2016-03-15,BULL_100,202.17,106.63,16.84,12906.8055,21487.6059,1638.11,127755.43,42465.96,171859.5,polygon
2016-03-16,BULL_100,203.34,107.58,14.99,12906.8055,21487.6059,1638.11,130058.01,43548.93,175245.05,polygon
2016-03-17,BULL_100,204.63,107.52,14.44,12906.8055,21487.6059,1638.11,132466.42,43422.15,177526.68,polygon
2016-03-18,BULL_100,204.38,107.37,14.02,12906.8055,21487.6059,1638.11,134015.23,43673.56,179326.9,polygon
2016-03-21,BULL_100,204.67,107.79,13.79,12906.8055,21487.6059,1638.11,134510.86,44193.56,180342.53,polygon
2016-03-22,BULL_100,204.56,108.12,14.17,12906.8055,21487.6059,1638.11,134381.79,44586.78,180606.68,polygon
2016-03-23,BULL_100,203.21,107.23,14.94,12906.8055,21487.6059,1638.11,131735.89,43527.44,176901.45,polygon
2016-03-24,BULL_100,203.12,107.26,14.74,12906.8055,21487.6059,1638.11,131413.22,43512.4,176563.74,polygon
2016-03-28,BULL_100,203.24,107.11,15.24,12906.8055,21487.6059,1638.11,131735.89,43355.54,176729.55,polygon
2016-03-29,BULL_100,205.12,108.83,13.82,12906.8055,21487.6059,1638.11,135478.87,45429.1,182546.07,polygon
2016-03-30,BULL_100,206.02,109.36,13.56,12906.8055,21487.6059,1638.11,137092.22,46108.1,184838.43,polygon
2016-03-31,BULL_100,205.52,109.2,13.95,12906.8055,21487.6059,1638.11,136166.8,45841.66,183646.57,polygon
2016-04-01,BULL_100,206.92,110.36,13.1,12906.8055,21487.6059,1638.11,138705.57,47367.28,187710.96,polygon
2016-04-04,BULL_100,206.25,109.94,14.12,12906.8055,21487.6059,1638.11,137435.54,46780.67,185854.32,polygon
2016-04-05,BULL_100,204.19,108.88,15.42,12906.8055,21487.6059,1638.11,133413.78,45523.64,180575.53,polygon
2016-04-06,BULL_100,206.42,110.67,14.09,12906.8055,21487.6059,1638.11,137564.61,47702.49,186905.2,polygon
2016-04-07,BULL_100,203.95,109.08,16.16,12906.8055,21487.6059,1638.11,132768.44,45643.97,180050.52,polygon
2016-04-08,BULL_100,204.5,109.0,15.36,12906.8055,21487.6059,1638.11,133821.63,45536.53,180996.28,polygon
2016-04-11,BULL_100,204.02,108.6,16.26,12906.8055,21487.6059,1638.11,132789.09,45048.77,179475.96,polygon
2016-04-12,BULL_100,205.92,109.51,14.85,12906.8055,21487.6059,1638.11,136618.54,46099.51,184356.16,polygon
2016-04-13,BULL_100,208.0,110.91,13.84,12906.8055,21487.6059,1638.11,140619.65,47900.17,190157.93,polygon
2016-04-14,BULL_100,208.01,110.92,13.72,12906.8055,21487.6059,1638.11,140726.77,47930.25,190295.14,polygon
2016-04-15,BULL_100,207.78,110.64,13.62,12906.8055,21487.6059,1638.11,140081.43,47564.96,189284.51,polygon
2016-04-18,BULL_100,209.24,111.23,13.35,12906.8055,21487.6059,1638.11,143158.41,48267.61,193064.14,polygon
2016-04-19,BULL_100,209.9,110.55,13.24,12906.8055,21487.6059,1638.11,144513.63,47433.89,193585.63,polygon
2016-04-20,BULL_100,210.1,110.64,13.28,12906.8055,21487.6059,1638.11,144856.95,47549.92,194044.98,polygon
2016-04-21,BULL_100,208.97,110.65,13.95,12906.8055,21487.6059,1638.11,142577.61,47564.96,191780.68,polygon
2016-04-22,BULL_100,208.97,108.98,13.22,12906.8055,21487.6059,1638.11,142662.79,45411.91,189712.81,polygon
2016-04-25,BULL_100,208.61,108.98,14.08,12906.8055,21487.6059,1638.11,141823.85,45375.38,188837.34,polygon
2016-04-26,BULL_100,208.92,108.45,13.96,12906.8055,21487.6059,1638.11,142598.26,44752.24,188988.61,polygon
2016-04-27,BULL_100,209.35,107.58,13.77,12906.8055,21487.6059,1638.11,143352.02,43677.86,188667.98,polygon
2016-04-28,BULL_100,207.45,106.28,15.22,12906.8055,21487.6059,1638.11,139565.16,42130.75,183334.02,polygon
2016-04-29,BULL_100,206.33,105.72,15.7,12906.8055,21487.6059,1638.11,137263.88,41458.19,180360.17,polygon
2016-05-02,DEFENSIVE_QQQ,207.97,106.72,14.68,12712.9463,11700.9525,22656.93,138211.34,23172.57,184040.83,polygon
2016-05-03,DEFENSIVE_QQQ,206.16,105.73,15.6,12712.9463,11700.9525,22656.93,134651.71,22555.93,179864.57,polygon
2016-05-04,DEFENSIVE_QQQ,205.01,105.05,16.05,12712.9463,11700.9525,22656.93,132278.21,22110.12,177045.26,polygon
2016-05-05,DEFENSIVE_QQQ,204.97,105.02,15.91,12712.9463,11700.9525,22656.93,132383.72,22098.42,177139.07,polygon
2016-05-06,DEFENSIVE_QQQ,205.72,105.58,14.72,12712.9463,11700.9525,22656.93,133676.63,22417.85,178751.41,polygon
2016-05-09,DEFENSIVE_QQQ,205.89,105.88,14.57,12712.9463,11700.9525,22656.93,134185.15,22614.43,179456.51,polygon
2016-05-10,DEFENSIVE_QQQ,208.45,107.33,13.63,12712.9463,11700.9525,22656.93,139037.68,23563.38,185257.99,polygon
2016-05-11,DEFENSIVE_QQQ,206.5,106.36,14.69,12712.9463,11700.9525,22656.93,135223.8,22919.83,180800.55,polygon
2016-05-12,DEFENSIVE_QQQ,206.56,105.89,14.41,12712.9463,11700.9525,22656.93,135202.18,22598.05,180457.16,polygon
2016-05-13,DEFENSIVE_QQQ,204.76,105.5,15.04,12712.9463,11700.9525,22656.93,131620.95,22324.25,176602.12,polygon
2016-05-16,DEFENSIVE_QQQ,206.78,106.82,14.68,12712.9463,11700.9525,22656.93,135520.01,23185.44,181362.37,polygon
2016-05-17,DEFENSIVE_QQQ,204.85,105.48,15.57,12712.9463,11700.9525,22656.93,131833.25,22294.99,176785.18,polygon
2016-05-18,DEFENSIVE_QQQ,204.91,105.86,15.95,12712.9463,11700.9525,22656.93,132002.34,22548.91,177208.17,polygon
2016-05-19,DEFENSIVE_BOTH,204.2,105.31,16.33,6411.9692,11502.876,87522.53,65872.08,21817.5,175212.12,polygon
2016-05-20,DEFENSIVE_BOTH,205.49,106.47,15.2,6411.9692,11502.876,87522.53,67069.2,22545.64,177137.37,polygon
2016-05-23,DEFENSIVE_BOTH,205.21,106.33,15.82,6411.9692,11502.876,87522.53,66737.7,22435.21,176695.44,polygon
2016-05-24,DEFENSIVE_BOTH,207.87,108.46,14.42,6411.9692,11502.876,87522.53,69377.51,23808.65,180708.69,polygon
2016-05-25,DEFENSIVE_BOTH,209.28,109.24,13.9,6411.9692,11502.876,87522.53,70766.98,24321.68,182611.19,polygon
2016-05-26,BULL_100,209.34,109.56,13.43,12268.1111,21338.3596,1707.76,135541.77,45495.52,182745.05,polygon
2016-05-27,BULL_100,210.24,110.13,13.12,12268.1111,21338.3596,1707.76,137197.97,46178.34,185084.07,polygon
2016-05-31,BULL_100,209.84,110.34,14.19,12268.1111,21338.3596,1707.76,136544.08,46455.74,184707.58,polygon
2016-06-01,BULL_100,210.27,110.35,14.2,12268.1111,21338.3596,1707.76,137301.02,46472.81,185481.59,polygon
2016-06-02,BULL_100,210.91,110.58,13.63,12268.1111,21338.3596,1707.76,138629.66,46735.28,187072.69,polygon
2016-06-03,BULL_100,210.28,110.06,13.47,12268.1111,21338.3596,1707.76,137423.7,46095.12,185226.58,polygon
2016-06-06,BULL_100,211.35,110.46,13.65,12268.1111,21338.3596,1707.76,139447.94,46590.17,187745.87,polygon
2016-06-07,BULL_100,211.68,110.18,14.05,12268.1111,21338.3596,1707.76,139958.29,46259.43,187925.48,polygon
2016-06-08,BULL_100,212.37,110.37,14.08,12268.1111,21338.3596,1707.76,141349.5,46464.28,189521.53,polygon
2016-06-09,BULL_100,212.08,110.19,14.64,12268.1111,21338.3596,1707.76,140817.06,46259.43,188784.25,polygon
2016-06-10,BULL_100,210.07,108.94,17.03,12268.1111,21338.3596,1707.76,136768.58,44703.86,183180.2,polygon
2016-06-13,BULL_100,208.45,108.03,20.97,12268.1111,21338.3596,1707.76,133722.41,43555.86,178986.03,polygon
2016-06-14,BULL_100,208.04,108.03,20.5,12268.1111,21338.3596,1707.76,132986.32,43579.33,178273.41,polygon
2016-06-15,DEFENSIVE_QQQ,207.75,107.72,20.14,12336.3528,10903.6028,22350.27,133006.85,22068.89,177426.02,polygon
2016-06-16,DEFENSIVE_QQQ,208.37,108.04,19.37,12336.3528,10903.6028,22350.27,134219.52,22228.08,178797.87,polygon
2016-06-17,DEFENSIVE_QQQ,206.52,106.49,19.41,12336.3528,10903.6028,22350.27,132698.45,21467.01,176515.73,polygon
2016-06-20,DEFENSIVE_QQQ,207.85,107.16,18.37,12336.3528,10903.6028,22350.27,135247.14,21853.0,179450.41,polygon
2016-06-21,DEFENSIVE_BOTH,208.44,107.5,18.48,6133.0721,11185.7219,90157.1,67801.11,22642.14,180600.35,polygon
2016-06-22,DEFENSIVE_BOTH,208.1,107.24,21.17,6133.0721,11185.7219,90157.1,67341.13,22495.61,179993.83,polygon
2016-06-23,DEFENSIVE_QQQ,210.81,108.77,17.25,12149.2306,11063.9261,22701.21,138683.47,23188.88,184573.57,polygon
2016-06-24,DEFENSIVE_QQQ,203.13,104.29,25.76,12149.2306,11063.9261,22701.21,123658.51,20348.77,166708.5,polygon
2016-06-27,DEFENSIVE_QQQ,199.6,102.22,23.85,12149.2306,11063.9261,22701.21,116936.34,19163.83,158801.39,polygon
2016-06-28,CASH,203.2,104.46,18.75,0.0,0.0,162511.25,0.0,0.0,162511.25,polygon
2016-06-29,SMA_RECOVERY,206.66,106.31,16.64,8792.4608,16158.9114,40442.12,93888.53,31288.5,165619.15,polygon
2016-06-30,BULL_100,209.47,107.54,15.63,11495.7661,21147.4726,1606.52,127525.98,42436.63,171569.14,polygon
2016-07-01,BULL_100,209.92,108.08,14.77,11495.7661,21147.4726,1606.52,128427.25,43018.19,173051.96,polygon
2016-07-05,BULL_100,208.41,107.42,15.58,11495.7661,21147.4726,1606.52,125821.16,42256.88,169684.56,polygon
2016-07-06,BULL_100,209.66,108.3,14.96,11495.7661,21147.4726,1606.52,127928.33,43250.81,172785.67,polygon
2016-07-07,BULL_100,209.53,108.62,14.76,11495.7661,21147.4726,1606.52,127660.48,43661.07,172928.08,polygon
2016-07-08,BULL_100,212.65,110.3,13.2,11495.7661,21147.4726,1606.52,133312.95,45678.54,180598.01,polygon
2016-07-11,BULL_100,213.4,110.93,13.54,11495.7661,21147.4726,1606.52,134749.92,46458.88,182815.33,polygon
2016-07-12,BULL_100,214.95,111.49,13.55,11495.7661,21147.4726,1606.52,137699.74,47190.59,186496.84,polygon
2016-07-13,BULL_100,214.92,111.22,13.04,11495.7661,21147.4726,1606.52,137719.28,46860.68,186186.48,polygon
2016-07-14,BULL_100,216.12,111.98,12.82,11495.7661,21147.4726,1606.52,139845.99,47812.32,189264.84,polygon
2016-07-15,BULL_100,215.83,111.8,12.67,11495.7661,21147.4726,1606.52,139424.1,47543.75,188574.37,polygon
2016-07-18,BULL_100,216.41,112.54,12.44,11495.7661,21147.4726,1606.52,140555.28,48489.04,190650.84,polygon
2016-07-19,BULL_100,216.19,112.13,11.97,11495.7661,21147.4726,1606.52,140056.37,47985.73,189648.62,polygon
2016-07-20,BULL_100,217.09,113.44,11.77,11495.7661,21147.4726,1606.52,141857.75,49631.0,193095.28,polygon
2016-07-21,BULL_100,216.26,113.18,12.74,11495.7661,21147.4726,1606.52,140210.41,49334.94,191151.87,polygon
2016-07-22,BULL_100,217.24,113.65,12.02,11495.7661,21147.4726,1606.52,142107.21,49908.04,193621.77,polygon
2016-07-25,BULL_100,216.65,113.66,12.87,11495.7661,21147.4726,1606.52,141033.51,49952.45,192592.47,polygon
2016-07-26,BULL_100,216.75,113.79,13.05,11495.7661,21147.4726,1606.52,141090.99,50119.51,192817.02,polygon
2016-07-27,BULL_100,216.52,114.58,12.83,11495.7661,21147.4726,1606.52,140746.11,51096.52,193449.16,polygon
2016-07-28,BULL_100,216.77,114.98,12.72,11495.7661,21147.4726,1606.52,141205.94,51652.7,194465.17,polygon
2016-07-29,BULL_100,217.12,115.23,11.87,11495.7661,21147.4726,1606.52,141723.25,51991.06,195320.84,polygon
2016-08-01,BULL_100,216.94,115.84,12.44,11495.7661,21147.4726,1606.52,141378.38,52807.35,195792.26,polygon
2016-08-02,BULL_100,215.55,114.96,13.37,11495.7661,21147.4726,1606.52,138658.48,51618.87,191883.87,polygon
2016-08-03,BULL_100,216.18,115.34,12.86,11495.7661,21147.4726,1606.52,139903.47,52107.37,193617.37,polygon
2016-08-04,BULL_100,216.41,115.67,12.42,11495.7661,21147.4726,1606.52,140401.24,52574.73,194582.49,polygon
2016-08-05,BULL_100,218.18,116.78,11.39,11495.7661,21147.4726,1606.52,143831.58,54093.12,199531.22,polygon
2016-08-08,BULL_100,218.05,116.65,11.5,11495.7661,21147.4726,1606.52,143544.18,53921.83,199072.53,polygon
2016-08-09,BULL_100,218.18,116.92,11.66,11495.7661,21147.4726,1606.52,143697.08,54279.22,199582.82,polygon
2016-08-10,BULL_100,217.64,116.62,12.05,11495.7661,21147.4726,1606.52,142662.46,53860.5,198129.48,polygon
2016-08-11,BULL_100,218.65,117.12,11.68,11495.7661,21147.4726,1606.52,144712.15,54556.25,200874.92,polygon
2016-08-12,BULL_100,218.46,117.2,11.55,11495.7661,21147.4726,1606.52,144291.41,54657.76,200555.69,polygon
2016-08-15,BULL_100,219.09,117.7,11.81,11495.7661,21147.4726,1606.52,145631.81,55345.05,202583.39,polygon
2016-08-16,BULL_100,217.96,117.05,12.64,11495.7661,21147.4726,1606.52,143237.25,54473.77,199317.54,polygon
2016-08-17,BULL_100,218.37,117.26,12.19,11495.7661,21147.4726,1606.52,144004.01,54727.54,200338.08,polygon
2016-08-18,BULL_100,218.86,117.29,11.43,11495.7661,21147.4726,1606.52,145019.09,54780.41,201406.02,polygon
2016-08-19,BULL_100,218.54,117.26,11.34,11495.7661,21147.4726,1606.52,144348.89,54706.4,200661.8,polygon
2016-08-22,BULL_100,218.53,117.35,12.27,11495.7661,21147.4726,1606.52,144309.8,54759.27,200675.59,polygon
2016-08-23,BULL_100,218.97,117.56,12.38,11495.7661,21147.4726,1606.52,145134.05,55084.94,201825.51,polygon
2016-08-24,BULL_100,217.85,116.8,13.45,11495.7661,21147.4726,1606.52,143084.35,54023.33,198714.21,polygon
2016-08-25,BULL_100,217.7,116.61,13.63,11495.7661,21147.4726,1606.52,142490.02,53767.45,197863.99,polygon
2016-08-26,BULL_100,217.29,116.78,13.65,11495.7661,21147.4726,1606.52,141819.82,54027.56,197453.9,polygon
2016-08-29,BULL_100,218.36,116.94,12.94,11495.7661,21147.4726,1606.52,143849.97,54177.71,199634.2,polygon
2016-08-30,BULL_100,218.0,116.56,13.12,11495.7661,21147.4726,1606.52,143084.35,53689.2,198380.08,polygon
2016-08-31,BULL_100,217.38,116.44,13.42,11495.7661,21147.4726,1606.52,141877.3,53547.52,197031.33,polygon
2016-09-01,BULL_100,217.39,116.74,13.48,11495.7661,21147.4726,1606.52,141992.25,53786.48,197385.26,polygon
2016-09-02,BULL_100,218.37,117.12,11.98,11495.7661,21147.4726,1606.52,143812.03,54416.68,199835.23,polygon
2016-09-06,BULL_100,219.03,117.85,12.02,11495.7661,21147.4726,1606.52,145191.53,55425.41,202223.46,polygon
2016-09-07,BULL_100,219.01,117.92,11.94,11495.7661,21147.4726,1606.52,145153.59,55524.8,202284.92,polygon
2016-09-08,BULL_100,218.51,117.23,12.51,11495.7661,21147.4726,1606.52,144061.49,54575.28,200243.3,polygon
2016-09-09,BULL_100,213.28,114.28,17.5,11495.7661,21147.4726,1606.52,133791.17,50436.72,185834.42,polygon
2016-09-12,BULL_100,216.34,116.33,15.16,11495.7661,21147.4726,1606.52,139366.62,53023.06,193996.2,polygon
2016-09-13,DEFENSIVE_SPY,213.23,115.29,17.85,6013.4414,19246.999,71348.02,69745.7,47120.5,188214.22,polygon
2016-09-14,DEFENSIVE_SPY,213.15,115.84,18.14,6013.4414,19246.999,71348.02,69645.87,47724.86,188718.76,polygon
2016-09-15,DEFENSIVE_SPY,215.28,117.64,16.3,6013.4414,19246.999,71348.02,71760.2,49938.26,193046.49,polygon
2016-09-16,DEFENSIVE_SPY,213.37,117.29,15.37,6013.4414,19246.999,71348.02,70948.39,49882.45,192178.86,polygon
2016-09-19,DEFENSIVE_SPY,213.41,116.78,15.53,6013.4414,19246.999,71348.02,70928.54,49228.05,191504.61,polygon
2016-09-20,DEFENSIVE_SPY,213.42,117.0,15.92,6013.4414,19246.999,71348.02,71018.74,49501.36,191868.12,polygon
2016-09-21,DEFENSIVE_SPY,215.82,118.15,13.3,6013.4414,19246.999,71348.02,73363.98,50941.03,195653.04,polygon
2016-09-22,DEFENSIVE_SPY,217.18,119.09,12.02,6013.4414,19246.999,71348.02,74686.94,52130.5,198165.46,polygon
2016-09-23,DEFENSIVE_SPY,215.99,118.33,12.29,6013.4414,19246.999,71348.02,73524.54,51193.17,196065.73,polygon
2016-09-26,DEFENSIVE_SPY,214.24,117.34,14.5,6013.4414,19246.999,71348.02,71710.29,49922.87,192981.18,polygon
2016-09-27,DEFENSIVE_SPY,215.57,118.5,13.1,6013.4414,19246.999,71348.02,73063.31,51337.52,195748.86,polygon
2016-09-28,DEFENSIVE_SPY,216.64,118.7,12.39,6013.4414,19246.999,71348.02,74115.66,51618.53,197082.21,polygon
2016-09-29,DEFENSIVE_SPY,214.68,117.84,14.02,6013.4414,19246.999,71348.02,72111.38,50523.37,193982.78,polygon
2016-09-30,DEFENSIVE_SPY,216.3,118.72,13.29,6013.4414,19246.999,71348.02,73804.77,51562.71,196715.5,polygon
2016-10-03,DEFENSIVE_SPY,215.78,118.55,13.57,6013.4414,19246.999,71348.02,73103.6,51445.3,195896.93,polygon
2016-10-04,DEFENSIVE_SPY,214.68,118.37,13.63,6013.4414,19246.999,71348.02,72090.94,51152.75,194591.71,polygon
2016-10-05,DEFENSIVE_SPY,215.63,118.79,12.99,6013.4414,19246.999,71348.02,73043.47,51685.89,196077.38,polygon
2016-10-06,DEFENSIVE_SPY,215.78,118.73,12.84,6013.4414,19246.999,71348.02,73163.74,51606.98,196118.74,polygon
2016-10-07,DEFENSIVE_SPY,215.04,118.47,13.48,6013.4414,19246.999,71348.02,72371.77,51270.16,194989.95,polygon
2016-10-10,DEFENSIVE_SPY,216.16,119.22,13.38,6013.4414,19246.999,71348.02,73464.41,52188.24,197000.67,polygon
2016-10-11,DEFENSIVE_SPY,213.43,117.52,15.36,6013.4414,19246.999,71348.02,70788.43,50030.65,192167.1,polygon
2016-10-12,DEFENSIVE_SPY,213.71,117.42,15.91,6013.4414,19246.999,71348.02,71048.81,49926.72,192323.55,polygon
2016-10-13,DEFENSIVE_SPY,213.01,117.0,16.69,6013.4414,19246.999,71348.02,70327.2,49341.61,191016.83,polygon
2016-10-14,DEFENSIVE_SPY,213.12,117.14,16.12,6013.4414,19246.999,71348.02,70397.55,49453.24,191198.82,polygon
2016-10-17,DEFENSIVE_BOTH,212.38,116.82,16.21,6125.9432,9301.8725,95514.44,71019.9,23735.59,190269.92,polygon
2016-10-18,DEFENSIVE_BOTH,213.71,117.86,15.28,6125.9432,9301.8725,95514.44,72235.29,24343.93,192093.65,polygon
2016-10-19,DEFENSIVE_BOTH,214.28,117.85,14.41,6125.9432,9301.8725,95514.44,72837.47,24354.16,192706.07,polygon
2016-10-20,DEFENSIVE_SPY,213.88,117.71,13.75,6095.5353,18436.0647,72010.59,72079.7,48064.66,192154.96,polygon
2016-10-21,DEFENSIVE_SPY,213.98,118.15,13.34,6095.5353,18436.0647,72010.59,72120.54,48586.4,192717.54,polygon
2016-10-24,DEFENSIVE_SPY,214.89,119.57,13.02,6095.5353,18436.0647,72010.59,73034.88,50358.11,195403.58,polygon
2016-10-25,DEFENSIVE_SPY,214.17,119.19,13.46,6095.5353,18436.0647,72010.59,72414.96,49854.81,194280.36,polygon
2016-10-26,DEFENSIVE_SPY,213.74,118.38,14.24,6095.5353,18436.0647,72010.59,71957.79,48897.97,192866.36,polygon
2016-10-27,DEFENSIVE_SPY,213.17,117.84,15.36,6095.5353,18436.0647,72010.59,71348.24,48214.0,191572.83,polygon
2016-10-28,DEFENSIVE_SPY,212.54,117.1,16.19,6095.5353,18436.0647,72010.59,70657.62,47380.69,190048.89,polygon
2016-10-31,DEFENSIVE_SPY,212.55,116.99,17.06,6095.5353,18436.0647,72010.59,70606.41,47111.52,189728.52,polygon
2016-11-01,DEFENSIVE_BOTH,211.01,116.11,18.56,6128.3709,9257.2499,95176.0,69557.01,23169.97,187902.98,polygon
2016-11-02,DEFENSIVE_BOTH,209.74,115.18,19.32,6128.3709,9257.2499,95176.0,68228.99,22566.4,185971.39,polygon
2016-11-03,DEFENSIVE_BOTH,208.78,114.05,22.08,6128.3709,9257.2499,95176.0,67320.15,21916.54,184412.69,polygon
2016-11-04,DEFENSIVE_BOTH,208.55,113.65,22.51,6128.3709,9257.2499,95176.0,67003.32,21668.44,183847.76,polygon
2016-11-07,DEFENSIVE_BOTH,213.15,116.35,18.71,6128.3709,9257.2499,95176.0,71415.75,23220.89,189812.63,polygon
2016-11-08,DEFENSIVE_BOTH,214.11,117.11,18.74,6128.3709,9257.2499,95176.0,72386.48,23675.42,191237.9,polygon
2016-11-09,DEFENSIVE_BOTH,216.38,117.65,14.38,6128.3709,9257.2499,95176.0,74847.63,24007.75,194031.38,polygon
2016-11-10,DEFENSIVE_BOTH,216.92,115.75,14.74,6128.3709,9257.2499,95176.0,75307.26,22865.41,193348.67,polygon
2016-11-11,DEFENSIVE_QQQ,216.42,115.8,14.17,11857.0093,9878.5658,23956.36,144734.96,24379.31,193070.63,polygon
2016-11-14,DEFENSIVE_QQQ,216.59,114.63,14.48,11857.0093,9878.5658,23956.36,145011.22,23556.43,192524.01,polygon
2016-11-15,DEFENSIVE_QQQ,218.28,116.22,13.37,11857.0093,9878.5658,23956.36,148390.47,24647.02,196993.85,polygon
2016-11-16,DEFENSIVE_QQQ,217.87,116.91,13.72,11857.0093,9878.5658,23956.36,147639.92,25049.08,196645.36,polygon
2016-11-17,DEFENSIVE_QQQ,218.99,117.76,13.35,11857.0093,9878.5658,23956.36,149793.16,25628.95,199378.46,polygon
2016-11-18,DEFENSIVE_QQQ,218.5,117.32,12.85,11857.0093,9878.5658,23956.36,148805.47,25340.5,198102.32,polygon
2016-11-21,DEFENSIVE_QQQ,220.15,118.54,12.42,11857.0093,9878.5658,23956.36,152145.59,26102.13,202204.08,polygon
2016-11-22,DEFENSIVE_QQQ,220.58,118.9,12.41,11857.0093,9878.5658,23956.36,153034.86,26336.26,203327.48,polygon
2016-11-23,BULL_100,220.7,118.42,12.43,11705.7761,18920.4367,1959.37,151355.69,49836.43,203151.49,polygon
2016-11-25,BULL_100,221.52,118.8,12.34,11705.7761,18920.4367,1959.37,153091.65,50317.01,205368.03,polygon
2016-11-28,BULL_100,220.48,118.53,13.15,11705.7761,18920.4367,1959.37,150926.08,50036.99,202922.44,polygon
2016-11-29,BULL_100,220.91,118.94,12.9,11705.7761,18920.4367,1959.37,151785.29,50517.57,204262.22,polygon
2016-11-30,BULL_100,220.38,117.5,13.33,11705.7761,18920.4367,1959.37,150574.91,48880.95,201415.23,polygon
2016-12-01,BULL_100,219.57,115.47,14.07,11705.7761,18920.4367,1959.37,148838.94,46198.03,196996.34,polygon
2016-12-02,DEFENSIVE_QQQ,219.68,115.7,14.12,11616.9057,10092.7018,24610.07,147979.63,24742.26,197331.96,polygon
2016-12-05,DEFENSIVE_QQQ,221.0,116.6,12.14,11616.9057,10092.7018,24610.07,150477.26,25314.51,200401.85,polygon
2016-12-06,DEFENSIVE_QQQ,221.7,116.88,11.79,11616.9057,10092.7018,24610.07,152143.13,25497.19,202250.39,polygon
2016-12-07,DEFENSIVE_QQQ,224.6,118.36,12.22,11616.9057,10092.7018,24610.07,157951.58,26442.88,209004.53,polygon
2016-12-08,DEFENSIVE_QQQ,225.15,118.57,12.64,11616.9057,10092.7018,24610.07,159151.61,26605.37,210367.05,polygon
2016-12-09,BULL_100,226.51,119.5,11.75,11406.0726,19619.3805,2050.44,159057.68,52927.2,214035.32,polygon
2016-12-12,BULL_TRIMMED,226.25,118.96,12.64,8605.7313,15024.4272,53242.07,119677.32,39967.98,212887.37,polygon
2016-12-13,BULL_TRIMMED,227.76,120.46,12.72,8605.7313,15024.4272,53242.07,121957.84,41530.52,216730.43,polygon
2016-12-14,BULL_TRIMMED,225.88,120.21,13.19,8605.7313,15024.4272,53242.07,119174.75,41227.03,213643.84,polygon
2016-12-15,BULL_TRIMMED,226.81,120.4,12.79,8605.7313,15024.4272,53242.07,120394.18,41477.94,215114.18,polygon
2016-12-16,BULL_TRIMMED,225.04,119.6,12.2,8605.7313,15024.4272,53242.07,119877.84,40973.12,214093.02,polygon
2016-12-19,BULL_TRIMMED,225.53,120.09,11.71,8605.7313,15024.4272,53242.07,120537.9,41473.43,215253.39,polygon
2016-12-20,BULL_TRIMMED,226.4,120.55,11.45,8605.7313,15024.4272,53242.07,121814.13,41975.24,217031.44,polygon
2016-12-21,BULL_TRIMMED,225.77,120.46,11.27,8605.7313,15024.4272,53242.07,120910.52,41828.01,215980.6,polygon
2016-12-22,BULL_TRIMMED,225.38,120.12,11.43,8605.7313,15024.4272,53242.07,120336.52,41464.41,215043.0,polygon
2016-12-23,BULL_TRIMMED,225.71,120.2,11.44,8605.7313,15024.4272,53242.07,120695.38,41593.62,215531.07,polygon
2016-12-27,BULL_TRIMMED,226.27,120.82,11.99,8605.7313,15024.4272,53242.07,121613.61,42200.61,217056.29,polygon
