date,step2_state,combined_state,vix,spy_close,spxu_close,svix_close,svix_available,spxu_shares,svix_shares,spxu_value,svix_value,cash,portfolio_value,allocation,data_source
2012-02-06,BULL_100,BULL_100,17.76,134.45,211.823,0.0,NO,0.0,0.0,0.0,0.0,116633.25,116633.25,0.0,polygon
2012-02-07,BULL_100,BULL_100,17.65,134.79,210.4294,0.0,NO,0.0,0.0,0.0,0.0,117411.46,117411.46,0.0,polygon
2012-02-08,BULL_100,BULL_100,18.16,135.19,208.4386,0.0,NO,0.0,0.0,0.0,0.0,118545.38,118545.38,0.0,polygon
2012-02-09,BULL_TRIMMED,BULL_TRIMMED,18.63,135.36,207.8413,0.0,NO,0.0,0.0,0.0,0.0,119400.54,119400.54,0.0,polygon
2012-02-10,BULL_TRIMMED,BULL_TRIMMED,20.79,134.36,212.4202,0.0,NO,0.0,0.0,0.0,0.0,117602.17,117602.17,0.0,polygon
2012-02-13,BULL_TRIMMED,BULL_TRIMMED,19.04,135.36,207.6422,0.0,NO,0.0,0.0,0.0,0.0,119540.72,119540.72,0.0,polygon
2012-02-14,BULL_TRIMMED,BULL_TRIMMED,19.54,135.19,208.0404,0.0,NO,0.0,0.0,0.0,0.0,119480.81,119480.81,0.0,polygon
2012-02-15,BULL_TRIMMED,BULL_TRIMMED,21.14,134.56,211.0266,0.0,NO,0.0,0.0,0.0,0.0,118011.72,118011.72,0.0,polygon
2012-02-16,BULL_TRIMMED,BULL_TRIMMED,19.22,136.05,204.4569,0.0,NO,0.0,0.0,0.0,0.0,121077.02,121077.02,0.0,polygon
2012-02-17,BULL_TRIMMED,BULL_TRIMMED,17.78,136.41,202.4661,0.0,NO,0.0,0.0,0.0,0.0,121518.71,121518.71,0.0,polygon
2012-02-21,BULL_TRIMMED,BULL_TRIMMED,18.19,136.47,202.068,0.0,NO,0.0,0.0,0.0,0.0,121823.62,121823.62,0.0,polygon
2012-02-22,BULL_TRIMMED,BULL_TRIMMED,18.19,136.03,204.4569,0.0,NO,0.0,0.0,0.0,0.0,120734.75,120734.75,0.0,polygon
2012-02-23,BULL_TRIMMED,BULL_TRIMMED,16.8,136.63,201.6698,0.0,NO,0.0,0.0,0.0,0.0,122204.94,122204.94,0.0,polygon
2012-02-24,BULL_TRIMMED,BULL_TRIMMED,17.31,136.93,200.2762,0.0,NO,0.0,0.0,0.0,0.0,122783.78,122783.78,0.0,polygon
2012-02-27,BULL_TRIMMED,BULL_TRIMMED,18.19,137.16,199.0817,0.0,NO,0.0,0.0,0.0,0.0,123207.23,123207.23,0.0,polygon
2012-02-28,BULL_TRIMMED,BULL_TRIMMED,17.96,137.56,197.4891,0.0,NO,0.0,0.0,0.0,0.0,124584.42,124584.42,0.0,polygon
2012-02-29,BULL_TRIMMED,BULL_TRIMMED,18.43,137.02,201.0725,0.0,NO,0.0,0.0,0.0,0.0,123329.7,123329.7,0.0,polygon
2012-03-01,BULL_TRIMMED,BULL_TRIMMED,17.26,137.73,196.4937,0.0,NO,0.0,0.0,0.0,0.0,125151.97,125151.97,0.0,polygon
2012-03-02,BULL_TRIMMED,BULL_TRIMMED,17.29,137.31,198.2854,0.0,NO,0.0,0.0,0.0,0.0,124436.32,124436.32,0.0,polygon
2012-03-05,BULL_TRIMMED,BULL_TRIMMED,18.05,136.75,200.2762,0.0,NO,0.0,0.0,0.0,0.0,122751.81,122751.81,0.0,polygon
2012-03-06,BULL_TRIMMED,BULL_TRIMMED,20.87,134.75,209.6331,0.0,NO,0.0,0.0,0.0,0.0,118989.49,118989.49,0.0,polygon
2012-03-07,BULL_100,BULL_100,19.07,135.69,205.0542,0.0,NO,0.0,0.0,0.0,0.0,121175.57,121175.57,0.0,polygon
2012-03-08,BULL_100,BULL_100,17.95,137.04,198.8826,0.0,NO,0.0,0.0,0.0,0.0,124833.84,124833.84,0.0,polygon
2012-03-09,BULL_100,BULL_100,17.11,137.57,196.6927,0.0,NO,0.0,0.0,0.0,0.0,126242.86,126242.86,0.0,polygon
2012-03-12,BULL_100,BULL_100,15.64,137.58,196.6927,0.0,NO,0.0,0.0,0.0,0.0,126333.71,126333.71,0.0,polygon
2012-03-13,BULL_100,BULL_100,14.8,140.06,185.7433,0.0,NO,0.0,0.0,0.0,0.0,133250.92,133250.92,0.0,polygon
2012-03-14,BULL_100,BULL_100,15.31,139.91,186.3405,0.0,NO,0.0,0.0,0.0,0.0,133215.31,133215.31,0.0,polygon
2012-03-15,BULL_100,BULL_100,15.42,140.72,183.5534,0.0,NO,0.0,0.0,0.0,0.0,135085.9,135085.9,0.0,polygon
2012-03-16,BULL_100,BULL_100,14.47,140.3,182.5579,0.0,NO,0.0,0.0,0.0,0.0,135670.24,135670.24,0.0,polygon
2012-03-19,BULL_100,BULL_100,15.04,140.85,180.169,0.0,NO,0.0,0.0,0.0,0.0,137491.75,137491.75,0.0,polygon
2012-03-20,BULL_100,BULL_100,15.58,140.44,181.7616,0.0,NO,0.0,0.0,0.0,0.0,136710.04,136710.04,0.0,polygon
2012-03-21,BULL_100,BULL_100,15.13,140.21,182.757,0.0,NO,0.0,0.0,0.0,0.0,136267.99,136267.99,0.0,polygon
2012-03-22,BULL_100,BULL_100,15.57,139.2,186.7387,0.0,NO,0.0,0.0,0.0,0.0,133807.83,133807.83,0.0,polygon
2012-03-23,BULL_100,BULL_100,14.82,139.65,184.7478,0.0,NO,0.0,0.0,0.0,0.0,134727.76,134727.76,0.0,polygon
2012-03-26,BULL_100,BULL_100,14.26,141.61,177.1827,0.0,NO,0.0,0.0,0.0,0.0,140659.3,140659.3,0.0,polygon
2012-03-27,BULL_100,BULL_100,15.59,141.17,178.7754,0.0,NO,0.0,0.0,0.0,0.0,139875.66,139875.66,0.0,polygon
2012-03-28,BULL_100,BULL_100,15.47,140.47,181.5625,0.0,NO,0.0,0.0,0.0,0.0,137945.02,137945.02,0.0,polygon
2012-03-29,BULL_100,BULL_100,15.48,140.23,182.5579,0.0,NO,0.0,0.0,0.0,0.0,137027.08,137027.08,0.0,polygon
2012-03-30,BULL_100,BULL_100,15.5,140.81,180.368,0.0,NO,0.0,0.0,0.0,0.0,137694.97,137694.97,0.0,polygon
2012-04-02,BULL_100,BULL_100,15.64,141.84,176.3864,0.0,NO,0.0,0.0,0.0,0.0,141279.25,141279.25,0.0,polygon
2012-04-03,BULL_100,BULL_100,15.66,141.26,177.9791,0.0,NO,0.0,0.0,0.0,0.0,140058.72,140058.72,0.0,polygon
2012-04-04,BULL_100,BULL_100,16.44,139.86,183.4538,0.0,NO,0.0,0.0,0.0,0.0,135603.19,135603.19,0.0,polygon
2012-04-05,BULL_100,BULL_100,16.7,139.79,183.7524,0.0,NO,0.0,0.0,0.0,0.0,136010.67,136010.67,0.0,polygon
2012-04-09,BULL_100,BULL_100,18.81,138.22,189.924,0.0,NO,0.0,0.0,0.0,0.0,131924.86,131924.86,0.0,polygon
2012-04-10,BULL_100,BULL_100,20.39,135.9,199.5794,0.0,NO,0.0,0.0,0.0,0.0,125321.77,125321.77,0.0,polygon
2012-04-11,BULL_100,BULL_100,20.02,137.0,195.2992,0.0,NO,0.0,0.0,0.0,0.0,127719.58,127719.58,0.0,polygon
2012-04-12,DEFENSIVE_SPY,DEFENSIVE_SPY,17.2,138.79,186.7387,0.0,NO,0.0,0.0,0.0,0.0,131031.52,131031.52,0.0,polygon
2012-04-13,DEFENSIVE_SPY,DEFENSIVE_SPY,19.55,137.14,193.7065,0.0,NO,0.0,0.0,0.0,0.0,127631.66,127631.66,0.0,polygon
2012-04-16,DEFENSIVE_SPY,DEFENSIVE_SPY,19.55,137.05,194.5028,0.0,NO,0.0,0.0,0.0,0.0,126499.45,126499.45,0.0,polygon
2012-04-17,DEFENSIVE_SPY,DEFENSIVE_SPY,18.46,139.08,185.3451,0.0,NO,0.0,0.0,0.0,0.0,130463.43,130463.43,0.0,polygon
2012-04-18,DEFENSIVE_SPY,DEFENSIVE_SPY,18.64,138.61,187.3359,0.0,NO,0.0,0.0,0.0,0.0,129758.02,129758.02,0.0,polygon
2012-04-19,BULL_100,BULL_100,18.36,137.72,190.7203,0.0,NO,0.0,0.0,0.0,0.0,126773.63,126773.63,0.0,polygon
2012-04-20,BULL_100,BULL_100,17.44,137.95,189.924,0.0,NO,0.0,0.0,0.0,0.0,126824.13,126824.13,0.0,polygon
2012-04-23,DEFENSIVE_SPY,DEFENSIVE_SPY,18.97,136.79,194.7019,0.0,NO,0.0,0.0,0.0,0.0,123350.27,123350.27,0.0,polygon
2012-04-24,DEFENSIVE_SPY,DEFENSIVE_SPY,18.1,137.31,192.1139,0.0,NO,0.0,0.0,0.0,0.0,123343.27,123343.27,0.0,polygon
2012-04-25,DEFENSIVE_BOTH,DEFENSIVE_BOTH,16.82,139.19,184.7478,0.0,NO,0.0,0.0,0.0,0.0,127266.93,127266.93,0.0,polygon
2012-04-26,DEFENSIVE_BOTH,DEFENSIVE_BOTH,16.24,140.16,180.7662,0.0,NO,0.0,0.0,0.0,0.0,128505.53,128505.53,0.0,polygon
2012-04-27,BULL_100,BULL_100,16.32,140.39,179.5717,0.0,NO,0.0,0.0,0.0,0.0,128659.36,128659.36,0.0,polygon
2012-04-30,BULL_100,BULL_100,17.15,139.87,182.1598,0.0,NO,0.0,0.0,0.0,0.0,126800.91,126800.91,0.0,polygon
2012-05-01,BULL_100,BULL_100,16.6,140.74,178.3772,0.0,NO,0.0,0.0,0.0,0.0,128757.2,128757.2,0.0,polygon
2012-05-02,BULL_100,BULL_100,16.88,140.32,179.9699,0.0,NO,0.0,0.0,0.0,0.0,128216.38,128216.38,0.0,polygon
2012-05-03,BULL_100,BULL_100,17.56,139.25,183.9515,0.0,NO,0.0,0.0,0.0,0.0,125128.0,125128.0,0.0,polygon
2012-05-04,BULL_100,BULL_100,19.16,137.02,192.731,0.0,NO,0.0,0.0,0.0,0.0,118275.31,118275.31,0.0,polygon
2012-05-07,BULL_100,BULL_100,18.94,137.1,192.512,0.0,NO,0.0,0.0,0.0,0.0,118443.25,118443.25,0.0,polygon
2012-05-08,DEFENSIVE_BOTH,DEFENSIVE_BOTH,19.05,136.55,194.901,0.0,NO,0.0,0.0,0.0,0.0,116508.99,116508.99,0.0,polygon
2012-05-09,DEFENSIVE_BOTH,DEFENSIVE_BOTH,20.08,135.74,198.2854,0.0,NO,0.0,0.0,0.0,0.0,115611.88,115611.88,0.0,polygon
2012-05-10,DEFENSIVE_BOTH,DEFENSIVE_BOTH,18.83,136.02,197.29,0.0,NO,0.0,0.0,0.0,0.0,115744.68,115744.68,0.0,polygon
2012-05-11,DEFENSIVE_BOTH,DEFENSIVE_BOTH,19.89,135.61,199.0419,0.0,NO,0.0,0.0,0.0,0.0,115331.66,115331.66,0.0,polygon
2012-05-14,DEFENSIVE_BOTH,DEFENSIVE_BOTH,21.87,134.11,205.2931,0.0,NO,0.0,0.0,0.0,0.0,113525.35,113525.35,0.0,polygon
2012-05-15,DEFENSIVE_BOTH,DEFENSIVE_BOTH,21.97,133.34,208.9164,0.0,NO,0.0,0.0,0.0,0.0,112700.76,112700.76,0.0,polygon
2012-05-16,DEFENSIVE_BOTH,DEFENSIVE_BOTH,22.27,132.83,211.1859,0.0,NO,0.0,0.0,0.0,0.0,111925.58,111925.58,0.0,polygon
2012-05-17,DEFENSIVE_BOTH,DEFENSIVE_BOTH,24.49,130.86,221.0285,0.0,NO,0.0,0.0,0.0,0.0,109212.92,109212.92,0.0,polygon
2012-05-18,DEFENSIVE_BOTH,DEFENSIVE_BOTH,25.1,129.74,226.0772,0.0,NO,0.0,0.0,0.0,0.0,107751.37,107751.37,0.0,polygon
2012-05-21,DEFENSIVE_BOTH,DEFENSIVE_BOTH,22.01,131.97,215.0481,0.0,NO,0.0,0.0,0.0,0.0,110746.95,110746.95,0.0,polygon
2012-05-22,DEFENSIVE_BOTH,DEFENSIVE_BOTH,22.48,132.2,213.5351,0.0,NO,0.0,0.0,0.0,0.0,110744.26,110744.26,0.0,polygon
2012-05-23,DEFENSIVE_BOTH,DEFENSIVE_BOTH,22.33,132.27,213.2563,0.0,NO,0.0,0.0,0.0,0.0,110983.53,110983.53,0.0,polygon
2012-05-24,DEFENSIVE_BOTH,DEFENSIVE_BOTH,21.54,132.53,212.2609,0.0,NO,0.0,0.0,0.0,0.0,111019.32,111019.32,0.0,polygon
2012-05-25,DEFENSIVE_BOTH,DEFENSIVE_BOTH,21.76,132.1,214.2916,0.0,NO,0.0,0.0,0.0,0.0,110585.84,110585.84,0.0,polygon
2012-05-29,DEFENSIVE_BOTH,DEFENSIVE_BOTH,21.03,133.7,206.4478,0.0,NO,0.0,0.0,0.0,0.0,112464.56,112464.56,0.0,polygon
2012-05-30,DEFENSIVE_BOTH,DEFENSIVE_BOTH,24.14,131.73,215.4861,0.0,NO,0.0,0.0,0.0,0.0,110331.3,110331.3,0.0,polygon
2012-05-31,DEFENSIVE_BOTH,DEFENSIVE_BOTH,24.06,131.47,216.9991,0.0,NO,0.0,0.0,0.0,0.0,109921.18,109921.18,0.0,polygon
2012-06-01,DEFENSIVE_BOTH,DEFENSIVE_BOTH,26.66,128.16,233.3238,0.0,NO,0.0,0.0,0.0,0.0,105943.6,105943.6,0.0,polygon
2012-06-04,CASH,CASH_IDLE,26.12,128.1,233.5627,0.0,NO,0.0,0.0,0.0,0.0,105943.6,105943.6,0.0,polygon
2012-06-05,CASH,CASH_IDLE,24.68,129.07,228.7847,0.0,NO,0.0,0.0,0.0,0.0,105943.6,105943.6,0.0,polygon
2012-06-06,SMA_RECOVERY,SMA_RECOVERY,22.16,131.97,212.898,0.0,NO,0.0,0.0,0.0,0.0,109265.1,109265.1,0.0,polygon
2012-06-07,BULL_100,BULL_100,21.72,132.05,212.6591,0.0,NO,0.0,0.0,0.0,0.0,108048.89,108048.89,0.0,polygon
2012-06-08,BULL_100,BULL_100,21.23,133.1,207.4432,0.0,NO,0.0,0.0,0.0,0.0,110784.65,110784.65,0.0,polygon
2012-06-11,DEFENSIVE_BOTH,DEFENSIVE_BOTH,23.56,131.41,215.2472,0.0,NO,0.0,0.0,0.0,0.0,109648.72,109648.72,0.0,polygon
2012-06-12,DEFENSIVE_BOTH,DEFENSIVE_BOTH,22.09,132.92,207.8811,0.0,NO,0.0,0.0,0.0,0.0,111481.89,111481.89,0.0,polygon
2012-06-13,DEFENSIVE_BOTH,DEFENSIVE_BOTH,24.27,132.07,211.9384,0.0,NO,0.0,0.0,0.0,0.0,110358.01,110358.01,0.0,polygon
2012-06-14,DEFENSIVE_BOTH,DEFENSIVE_BOTH,21.68,133.48,204.8551,0.0,NO,0.0,0.0,0.0,0.0,111810.34,111810.34,0.0,polygon
2012-06-15,DEFENSIVE_BOTH,DEFENSIVE_BOTH,21.11,134.14,199.0459,0.0,NO,0.0,0.0,0.0,0.0,113508.2,113508.2,0.0,polygon
2012-06-18,DEFENSIVE_BOTH,DEFENSIVE_BOTH,18.32,134.4,197.5289,0.0,NO,0.0,0.0,0.0,0.0,114133.03,114133.03,0.0,polygon
2012-06-19,DEFENSIVE_BOTH,DEFENSIVE_BOTH,18.38,135.7,191.7953,0.0,NO,0.0,0.0,0.0,0.0,115894.33,115894.33,0.0,polygon
2012-06-20,DEFENSIVE_BOTH,DEFENSIVE_BOTH,17.24,135.48,192.8704,0.0,NO,0.0,0.0,0.0,0.0,115701.2,115701.2,0.0,polygon
2012-06-21,BULL_100,BULL_100,20.08,132.44,205.7709,0.0,NO,0.0,0.0,0.0,0.0,107467.97,107467.97,0.0,polygon
2012-06-22,BULL_100,BULL_100,18.11,133.46,201.0327,0.0,NO,0.0,0.0,0.0,0.0,110121.16,110121.16,0.0,polygon
2012-06-25,DEFENSIVE_BOTH,DEFENSIVE_BOTH,20.38,131.32,210.9072,0.0,NO,0.0,0.0,0.0,0.0,105462.7,105462.7,0.0,polygon
2012-06-26,DEFENSIVE_BOTH,DEFENSIVE_BOTH,19.72,131.98,207.4432,0.0,NO,0.0,0.0,0.0,0.0,106349.96,106349.96,0.0,polygon
2012-06-27,DEFENSIVE_BOTH,DEFENSIVE_BOTH,19.45,133.17,201.7494,0.0,NO,0.0,0.0,0.0,0.0,107692.34,107692.34,0.0,polygon
2012-06-28,DEFENSIVE_BOTH,DEFENSIVE_BOTH,19.71,132.79,203.6208,0.0,NO,0.0,0.0,0.0,0.0,106826.17,106826.17,0.0,polygon
2012-06-29,DEFENSIVE_BOTH,DEFENSIVE_BOTH,17.08,136.1,187.973,0.0,NO,0.0,0.0,0.0,0.0,111185.06,111185.06,0.0,polygon
2012-07-02,DEFENSIVE_BOTH,DEFENSIVE_BOTH,16.8,136.51,186.8979,0.0,NO,0.0,0.0,0.0,0.0,111612.33,111612.33,0.0,polygon
2012-07-03,BULL_100,BULL_100,16.66,137.41,183.0357,0.0,NO,0.0,0.0,0.0,0.0,113694.24,113694.24,0.0,polygon
2012-07-05,BULL_100,BULL_100,17.5,136.79,185.3053,0.0,NO,0.0,0.0,0.0,0.0,112607.54,112607.54,0.0,polygon
2012-07-06,BULL_100,BULL_100,17.1,135.49,190.3221,0.0,NO,0.0,0.0,0.0,0.0,109123.29,109123.29,0.0,polygon
2012-07-09,BULL_100,BULL_100,17.98,135.32,191.3175,0.0,NO,0.0,0.0,0.0,0.0,108785.27,108785.27,0.0,polygon
2012-07-10,BULL_100,BULL_100,18.72,134.14,196.0955,0.0,NO,0.0,0.0,0.0,0.0,105817.94,105817.94,0.0,polygon
2012-07-11,BULL_100,BULL_100,17.95,134.16,196.2548,0.0,NO,0.0,0.0,0.0,0.0,105424.36,105424.36,0.0,polygon
2012-07-12,BULL_100,BULL_100,18.33,133.51,198.9225,0.0,NO,0.0,0.0,0.0,0.0,103657.58,103657.58,0.0,polygon
2012-07-13,DEFENSIVE_QQQ,DEFENSIVE_QQQ,16.74,135.75,189.2471,0.0,NO,0.0,0.0,0.0,0.0,108012.25,108012.25,0.0,polygon
2012-07-16,DEFENSIVE_QQQ,DEFENSIVE_QQQ,17.11,135.43,190.6407,0.0,NO,0.0,0.0,0.0,0.0,107231.96,107231.96,0.0,polygon
2012-07-17,BULL_100,BULL_100,16.48,136.36,186.4599,0.0,NO,0.0,0.0,0.0,0.0,108986.78,108986.78,0.0,polygon
2012-07-18,BULL_100,BULL_100,16.16,137.37,182.4385,0.0,NO,0.0,0.0,0.0,0.0,111927.22,111927.22,0.0,polygon
2012-07-19,BULL_100,BULL_100,15.45,137.73,181.0449,0.0,NO,0.0,0.0,0.0,0.0,113400.25,113400.25,0.0,polygon
2012-07-20,BULL_100,BULL_100,16.27,136.47,185.7831,0.0,NO,0.0,0.0,0.0,0.0,110027.72,110027.72,0.0,polygon
2012-07-23,BULL_100,BULL_100,18.62,135.09,191.3972,0.0,NO,0.0,0.0,0.0,0.0,106515.34,106515.34,0.0,polygon
2012-07-24,BULL_100,BULL_100,20.47,133.93,196.2548,0.0,NO,0.0,0.0,0.0,0.0,103966.41,103966.41,0.0,polygon
2012-07-25,BULL_100,BULL_100,19.34,133.96,196.3742,0.0,NO,0.0,0.0,0.0,0.0,103323.28,103323.28,0.0,polygon
2012-07-26,BULL_100,BULL_100,17.53,136.17,186.7387,0.0,NO,0.0,0.0,0.0,0.0,108111.55,108111.55,0.0,polygon
2012-07-27,BULL_100,BULL_100,16.7,138.68,176.3697,0.0,NO,0.0,0.0,0.0,0.0,114720.42,114720.42,0.0,polygon
2012-07-30,BULL_100,BULL_100,18.03,138.68,176.267,0.0,NO,0.0,0.0,0.0,0.0,114353.56,114353.56,0.0,polygon
2012-07-31,BULL_100,BULL_100,18.93,137.71,179.8106,0.0,NO,0.0,0.0,0.0,0.0,113200.21,113200.21,0.0,polygon
2012-08-01,BULL_100,BULL_100,18.96,137.59,180.0893,0.0,NO,0.0,0.0,0.0,0.0,112285.59,112285.59,0.0,polygon
2012-08-02,BULL_100,BULL_100,17.57,136.64,183.8321,0.0,NO,0.0,0.0,0.0,0.0,110150.0,110150.0,0.0,polygon
2012-08-03,BULL_100,BULL_100,15.64,139.35,173.2011,0.0,NO,0.0,0.0,0.0,0.0,116548.57,116548.57,0.0,polygon
2012-08-06,BULL_100,BULL_100,15.95,139.62,172.4844,0.0,NO,0.0,0.0,0.0,0.0,117633.93,117633.93,0.0,polygon
2012-08-07,BULL_100,BULL_100,15.99,140.32,169.8565,0.0,NO,0.0,0.0,0.0,0.0,119679.82,119679.82,0.0,polygon
2012-08-08,BULL_100,BULL_100,15.32,140.49,168.8611,0.0,NO,0.0,0.0,0.0,0.0,120014.95,120014.95,0.0,polygon
2012-08-09,BULL_100,BULL_100,15.28,140.61,168.463,0.0,NO,0.0,0.0,0.0,0.0,120520.46,120520.46,0.0,polygon
2012-08-10,BULL_100,BULL_100,14.74,140.84,167.6666,0.0,NO,0.0,0.0,0.0,0.0,121041.17,121041.17,0.0,polygon
2012-08-13,BULL_100,BULL_100,13.7,140.77,168.025,0.0,NO,0.0,0.0,0.0,0.0,121104.84,121104.84,0.0,polygon
2012-08-14,BULL_100,BULL_100,14.85,140.79,167.9055,0.0,NO,0.0,0.0,0.0,0.0,121223.95,121223.95,0.0,polygon
2012-08-15,BULL_100,BULL_100,14.63,140.95,167.4675,0.0,NO,0.0,0.0,0.0,0.0,121679.49,121679.49,0.0,polygon
2012-08-16,BULL_100,BULL_100,14.29,141.99,163.5655,0.0,NO,0.0,0.0,0.0,0.0,124731.18,124731.18,0.0,polygon
2012-08-17,BULL_100,BULL_100,13.45,142.18,162.7692,0.0,NO,0.0,0.0,0.0,0.0,125626.94,125626.94,0.0,polygon
2012-08-20,BULL_100,BULL_100,14.02,142.19,162.8489,0.0,NO,0.0,0.0,0.0,0.0,125785.12,125785.12,0.0,polygon
2012-08-21,BULL_100,BULL_100,15.02,141.76,164.3221,0.0,NO,0.0,0.0,0.0,0.0,124546.59,124546.59,0.0,polygon
2012-08-22,BULL_100,BULL_100,15.11,141.82,164.2026,0.0,NO,0.0,0.0,0.0,0.0,124918.6,124918.6,0.0,polygon
2012-08-23,BULL_100,BULL_100,15.96,140.66,168.1046,0.0,NO,0.0,0.0,0.0,0.0,122068.72,122068.72,0.0,polygon
2012-08-24,BULL_100,BULL_100,15.18,141.51,165.0388,0.0,NO,0.0,0.0,0.0,0.0,124263.67,124263.67,0.0,polygon
2012-08-27,BULL_100,BULL_100,16.35,141.54,164.9193,0.0,NO,0.0,0.0,0.0,0.0,124428.42,124428.42,0.0,polygon
2012-08-28,BULL_100,BULL_100,16.49,141.4,165.4369,0.0,NO,0.0,0.0,0.0,0.0,124147.38,124147.38,0.0,polygon
2012-08-29,BULL_100,BULL_100,17.06,141.51,165.0388,0.0,NO,0.0,0.0,0.0,0.0,124339.28,124339.28,0.0,polygon
2012-08-30,BULL_100,BULL_100,17.83,140.49,168.5824,0.0,NO,0.0,0.0,0.0,0.0,121381.54,121381.54,0.0,polygon
2012-08-31,BULL_100,BULL_100,17.47,141.16,166.3129,0.0,NO,0.0,0.0,0.0,0.0,123236.4,123236.4,0.0,polygon
2012-09-04,BULL_100,BULL_100,17.98,141.03,166.8305,0.0,NO,0.0,0.0,0.0,0.0,122674.42,122674.42,0.0,polygon
2012-09-05,BULL_100,BULL_100,17.74,140.91,167.0694,0.0,NO,0.0,0.0,0.0,0.0,122556.25,122556.25,0.0,polygon
2012-09-06,BULL_100,BULL_100,15.6,143.77,157.0357,0.0,NO,0.0,0.0,0.0,0.0,130059.83,130059.83,0.0,polygon
2012-09-07,BULL_100,BULL_100,14.38,144.33,154.9254,0.0,NO,0.0,0.0,0.0,0.0,131167.12,131167.12,0.0,polygon
2012-09-10,BULL_100,BULL_100,16.28,143.51,157.6329,0.0,NO,0.0,0.0,0.0,0.0,128232.13,128232.13,0.0,polygon
2012-09-11,BULL_100,BULL_100,16.41,143.91,156.4782,0.0,NO,0.0,0.0,0.0,0.0,128811.15,128811.15,0.0,polygon
2012-09-12,BULL_100,BULL_100,15.8,144.39,154.8856,0.0,NO,0.0,0.0,0.0,0.0,130001.91,130001.91,0.0,polygon
2012-09-13,BULL_100,BULL_100,14.05,146.59,147.2408,0.0,NO,0.0,0.0,0.0,0.0,135931.34,135931.34,0.0,polygon
2012-09-14,BULL_100,BULL_100,14.51,147.24,145.4889,0.0,NO,0.0,0.0,0.0,0.0,138059.86,138059.86,0.0,polygon
2012-09-17,BULL_TRIMMED,BULL_TRIMMED,14.59,146.74,146.8825,0.0,NO,0.0,0.0,0.0,0.0,137176.17,137176.17,0.0,polygon
2012-09-18,BULL_TRIMMED,BULL_TRIMMED,14.18,146.62,147.3603,0.0,NO,0.0,0.0,0.0,0.0,136945.81,136945.81,0.0,polygon
2012-09-19,BULL_TRIMMED,BULL_TRIMMED,13.88,146.7,147.0418,0.0,NO,0.0,0.0,0.0,0.0,137243.43,137243.43,0.0,polygon
2012-09-20,BULL_TRIMMED,BULL_TRIMMED,14.07,146.71,147.201,0.0,NO,0.0,0.0,0.0,0.0,137174.34,137174.34,0.0,polygon
2012-09-21,BULL_TRIMMED,BULL_TRIMMED,13.98,145.87,147.3205,0.0,NO,0.0,0.0,0.0,0.0,137011.69,137011.69,0.0,polygon
2012-09-24,BULL_TRIMMED,BULL_TRIMMED,14.15,145.65,148.0372,0.0,NO,0.0,0.0,0.0,0.0,136198.01,136198.01,0.0,polygon
2012-09-25,BULL_TRIMMED,BULL_TRIMMED,15.43,144.1,152.2975,0.0,NO,0.0,0.0,0.0,0.0,132820.35,132820.35,0.0,polygon
2012-09-26,BULL_100,BULL_100,16.81,143.29,155.3236,0.0,NO,0.0,0.0,0.0,0.0,130152.6,130152.6,0.0,polygon
2012-09-27,BULL_100,BULL_100,14.84,144.64,150.7049,0.0,NO,0.0,0.0,0.0,0.0,134358.53,134358.53,0.0,polygon
2012-09-28,BULL_100,BULL_100,15.73,143.97,152.8151,0.0,NO,0.0,0.0,0.0,0.0,132003.66,132003.66,0.0,polygon
2012-10-01,BULL_100,BULL_100,16.32,144.34,152.0188,0.0,NO,0.0,0.0,0.0,0.0,132515.02,132515.02,0.0,polygon
2012-10-02,BULL_100,BULL_100,15.71,144.5,151.3021,0.0,NO,0.0,0.0,0.0,0.0,133154.49,133154.49,0.0,polygon
2012-10-03,BULL_100,BULL_100,15.43,145.09,149.5104,0.0,NO,0.0,0.0,0.0,0.0,134986.91,134986.91,0.0,polygon
2012-10-04,BULL_100,BULL_100,14.55,146.12,145.9269,0.0,NO,0.0,0.0,0.0,0.0,137630.85,137630.85,0.0,polygon
2012-10-05,BULL_100,BULL_100,14.33,146.14,146.2056,0.0,NO,0.0,0.0,0.0,0.0,136928.53,136928.53,0.0,polygon
2012-10-08,BULL_100,BULL_100,15.11,145.64,147.7186,0.0,NO,0.0,0.0,0.0,0.0,134951.81,134951.81,0.0,polygon
2012-10-09,BULL_100,BULL_100,16.37,144.2,152.0984,0.0,NO,0.0,0.0,0.0,0.0,130370.04,130370.04,0.0,polygon
2012-10-10,BULL_100,BULL_100,16.29,143.28,154.8856,0.0,NO,0.0,0.0,0.0,0.0,128239.15,128239.15,0.0,polygon
2012-10-11,DEFENSIVE_QQQ,DEFENSIVE_QQQ,15.59,143.36,154.6467,0.0,NO,0.0,0.0,0.0,0.0,128421.51,128421.51,0.0,polygon
2012-10-12,DEFENSIVE_QQQ,DEFENSIVE_QQQ,16.14,142.89,156.1597,0.0,NO,0.0,0.0,0.0,0.0,127239.48,127239.48,0.0,polygon
2012-10-15,DEFENSIVE_QQQ,DEFENSIVE_QQQ,15.27,144.08,152.3373,0.0,NO,0.0,0.0,0.0,0.0,130137.67,130137.67,0.0,polygon
2012-10-16,DEFENSIVE_QQQ,DEFENSIVE_QQQ,15.22,145.54,147.5992,0.0,NO,0.0,0.0,0.0,0.0,133744.77,133744.77,0.0,polygon
