date,state,spy_close,upro_close,vix,shares_held,cash_held,portfolio_value,upro_allocation_pct,data_source
2015-08-20,BULL_100,203.97,10.65,19.14,15952.0696,1764.86,171654.4,99.0,polygon
2015-08-21,CASH,197.83,9.6517,28.03,0.0,165662.8,165662.8,0.0,polygon
2015-08-24,CASH,189.5,8.54,40.74,0.0,165662.8,165662.8,0.0,polygon
2015-08-25,CASH,187.27,8.14,36.02,0.0,165662.8,165662.8,0.0,polygon
2015-08-26,CASH,194.46,9.1,30.32,0.0,165662.8,165662.8,0.0,polygon
2015-08-27,CASH,199.27,9.78,26.1,0.0,165662.8,165662.8,0.0,polygon
2015-08-28,CASH,199.28,9.7817,26.05,0.0,165662.8,165662.8,0.0,polygon
2015-08-31,CASH,197.67,9.5333,28.43,0.0,165662.8,165662.8,0.0,polygon
2015-09-01,CASH,191.77,8.6867,31.4,0.0,165662.8,165662.8,0.0,polygon
2015-09-02,CASH,195.41,9.17,26.09,0.0,165662.8,165662.8,0.0,polygon
2015-09-03,CASH,195.55,9.185,25.61,0.0,165662.8,165662.8,0.0,polygon
2015-09-04,CASH,192.59,8.7767,27.8,0.0,165662.8,165662.8,0.0,polygon
2015-09-08,CASH,197.43,9.4383,24.9,0.0,165662.8,165662.8,0.0,polygon
2015-09-09,CASH,194.79,9.055,26.23,0.0,165662.8,165662.8,0.0,polygon
2015-09-10,CASH,195.85,9.2017,24.37,0.0,165662.8,165662.8,0.0,polygon
2015-09-11,CASH,196.74,9.3317,23.2,0.0,165662.8,165662.8,0.0,polygon
2015-09-14,CASH,196.01,9.2167,24.25,0.0,165662.8,165662.8,0.0,polygon
2015-09-15,CASH,198.46,9.58,22.54,0.0,165662.8,165662.8,0.0,polygon
2015-09-16,CASH,200.18,9.8133,21.35,0.0,165662.8,165662.8,0.0,polygon
2015-09-17,CASH,199.73,9.7633,21.14,0.0,165662.8,165662.8,0.0,polygon
2015-09-18,CASH,195.45,9.275,22.28,0.0,165662.8,165662.8,0.0,polygon
2015-09-21,CASH,196.46,9.4183,20.14,0.0,165662.8,165662.8,0.0,polygon
2015-09-22,CASH,193.91,9.0567,22.44,0.0,165662.8,165662.8,0.0,polygon
2015-09-23,CASH,193.6,8.9983,22.13,0.0,165662.8,165662.8,0.0,polygon
2015-09-24,CASH,192.9,8.92,23.47,0.0,165662.8,165662.8,0.0,polygon
2015-09-25,CASH,192.85,8.8967,23.62,0.0,165662.8,165662.8,0.0,polygon
2015-09-28,CASH,188.01,8.2233,27.63,0.0,165662.8,165662.8,0.0,polygon
2015-09-29,CASH,188.12,8.2417,26.83,0.0,165662.8,165662.8,0.0,polygon
2015-09-30,CASH,191.63,8.71,24.5,0.0,165662.8,165662.8,0.0,polygon
2015-10-01,CASH,192.13,8.78,22.55,0.0,165662.8,165662.8,0.0,polygon
2015-10-02,CASH,195.0,9.1467,20.94,0.0,165662.8,165662.8,0.0,polygon
2015-10-05,CASH,198.47,9.65,19.54,0.0,165662.8,165662.8,0.0,polygon
2015-10-06,CASH,197.79,9.55,19.4,0.0,165662.8,165662.8,0.0,polygon
2015-10-07,CASH,199.41,9.7967,18.4,0.0,165662.8,165662.8,0.0,polygon
2015-10-08,CASH,201.21,10.05,17.42,0.0,165662.8,165662.8,0.0,polygon
2015-10-09,CASH,201.33,10.0683,17.08,0.0,165662.8,165662.8,0.0,polygon
2015-10-12,CASH,201.52,10.1117,16.17,0.0,165662.8,165662.8,0.0,polygon
2015-10-13,CASH,200.25,9.91,17.67,0.0,165662.8,165662.8,0.0,polygon
2015-10-14,CASH,199.29,9.7583,18.03,0.0,165662.8,165662.8,0.0,polygon
2015-10-15,CASH,202.35,10.2033,16.05,0.0,165662.8,165662.8,0.0,polygon
2015-10-16,CASH,203.27,10.3417,15.05,0.0,165662.8,165662.8,0.0,polygon
2015-10-19,CASH,203.37,10.3633,14.98,0.0,165662.8,165662.8,0.0,polygon
2015-10-20,CASH,203.11,10.3183,15.75,0.0,165662.8,165662.8,0.0,polygon
2015-10-21,CASH,201.85,10.1383,16.7,0.0,165662.8,165662.8,0.0,polygon
2015-10-22,CASH,205.26,10.64,14.45,0.0,165662.8,165662.8,0.0,polygon
2015-10-23,CASH,207.51,10.9933,14.46,0.0,165662.8,165662.8,0.0,polygon
2015-10-26,SMA_RECOVERY,207.0,10.9233,15.29,11320.9204,41296.98,164958.79,75.0,polygon
2015-10-27,BULL_100,206.6,10.8433,15.43,14993.2674,1597.44,164173.94,99.0,polygon
2015-10-28,BULL_100,208.95,11.2183,14.33,14993.2674,1597.44,169796.41,99.1,polygon
2015-10-29,BULL_100,208.83,11.2167,14.61,14993.2674,1597.44,169772.42,99.1,polygon
2015-10-30,BULL_100,207.93,11.0433,15.07,14993.2674,1597.44,167172.59,99.0,polygon
2015-11-02,BULL_100,210.39,11.4383,14.15,14993.2674,1597.44,173094.93,99.1,polygon
2015-11-03,BULL_100,211.0,11.5367,14.54,14993.2674,1597.44,174570.27,99.1,polygon
2015-11-04,BULL_100,210.36,11.4533,15.51,14993.2674,1597.44,173319.83,99.1,polygon
2015-11-05,BULL_100,210.15,11.4067,15.05,14993.2674,1597.44,172621.14,99.1,polygon
2015-11-06,BULL_100,210.04,11.3833,14.33,14993.2674,1597.44,172270.3,99.1,polygon
2015-11-09,BULL_100,208.08,11.07,16.52,14993.2674,1597.44,167572.91,99.0,polygon
2015-11-10,BULL_100,208.56,11.1283,15.29,14993.2674,1597.44,168447.02,99.1,polygon
2015-11-11,BULL_100,207.74,11.0083,16.06,14993.2674,1597.44,166647.82,99.0,polygon
2015-11-12,BULL_100,204.84,10.5533,18.37,14993.2674,1597.44,159825.89,99.0,polygon
2015-11-13,CASH,202.54,10.1967,20.08,0.0,158312.21,158312.21,0.0,polygon
2015-11-16,CASH,205.62,10.6583,18.16,0.0,158312.21,158312.21,0.0,polygon
2015-11-17,CASH,205.47,10.6217,18.84,0.0,158312.21,158312.21,0.0,polygon
2015-11-18,CASH,208.73,11.1317,16.85,0.0,158312.21,158312.21,0.0,polygon
2015-11-19,SMA_RECOVERY,208.55,11.115,16.99,10680.7021,39465.29,158181.29,75.1,polygon
2015-11-20,BULL_100,209.31,11.2367,15.47,14042.7393,1561.91,159355.96,99.0,polygon
2015-11-23,BULL_100,209.07,11.1883,15.62,14042.7393,1561.91,158676.29,99.0,polygon
2015-11-24,BULL_100,209.35,11.2417,15.93,14042.7393,1561.91,159426.17,99.0,polygon
2015-11-25,BULL_100,209.32,11.2283,15.19,14042.7393,1561.91,159238.0,99.0,polygon
2015-11-27,BULL_100,209.56,11.26,15.12,14042.7393,1561.91,159683.15,99.0,polygon
2015-11-30,BULL_100,208.69,11.1333,16.13,14042.7393,1561.91,157903.94,99.0,polygon
2015-12-01,BULL_100,210.68,11.4483,14.67,14042.7393,1561.91,162327.4,99.0,polygon
2015-12-02,BULL_100,208.53,11.085,15.91,14042.7393,1561.91,157225.67,99.0,polygon
2015-12-03,BULL_100,205.61,10.6233,18.11,14042.7393,1561.91,150742.14,99.0,polygon
2015-12-04,CASH,209.62,11.245,14.81,0.0,151472.32,151472.32,0.0,polygon
2015-12-07,SMA_RECOVERY,208.35,11.04,15.84,10156.8386,37760.5,149892.0,74.8,polygon
2015-12-08,BULL_100,206.95,10.8167,17.6,13535.9865,1433.4,147848.11,99.0,polygon
2015-12-09,BULL_100,205.34,10.57,19.61,13535.9865,1433.4,144508.78,99.0,polygon
2015-12-10,CASH,205.87,10.6317,19.34,0.0,144222.49,144222.49,0.0,polygon
2015-12-11,CASH,201.88,10.0083,24.39,0.0,144222.49,144222.49,0.0,polygon
2015-12-14,CASH,202.9,10.1817,22.73,0.0,144222.49,144222.49,0.0,polygon
2015-12-15,CASH,205.03,10.495,20.95,0.0,144222.49,144222.49,0.0,polygon
2015-12-16,CASH,208.03,10.9533,17.86,0.0,144222.49,144222.49,0.0,polygon
2015-12-17,SMA_RECOVERY,204.86,10.4667,18.94,9808.1183,35952.5,138611.13,74.1,polygon
2015-12-18,CASH,200.02,9.8733,20.7,0.0,136757.33,136757.33,0.0,polygon
2015-12-21,CASH,201.67,10.1433,18.7,0.0,136757.33,136757.33,0.0,polygon
2015-12-22,CASH,203.5,10.3933,16.6,0.0,136757.33,136757.33,0.0,polygon
2015-12-23,CASH,206.02,10.7733,15.57,0.0,136757.33,136757.33,0.0,polygon
2015-12-24,CASH,205.68,10.6983,15.74,0.0,136757.33,136757.33,0.0,polygon
2015-12-28,CASH,205.21,10.65,16.91,0.0,136757.33,136757.33,0.0,polygon
2015-12-29,CASH,207.4,10.985,16.08,0.0,136757.33,136757.33,0.0,polygon
2015-12-30,SMA_RECOVERY,205.93,10.7567,17.29,9371.2197,34091.19,134894.59,74.7,polygon
2015-12-31,CASH,203.87,10.4367,18.21,0.0,133523.82,133523.82,0.0,polygon
2016-01-04,CASH,201.02,9.9867,20.7,0.0,133523.82,133523.82,0.0,polygon
2016-01-05,CASH,201.36,10.0417,19.34,0.0,133523.82,133523.82,0.0,polygon
2016-01-06,CASH,198.82,9.6597,20.59,0.0,133523.82,133523.82,0.0,polygon
2016-01-07,CASH,194.05,8.9633,24.99,0.0,133523.82,133523.82,0.0,polygon
2016-01-08,CASH,191.92,8.665,27.01,0.0,133523.82,133523.82,0.0,polygon
2016-01-11,CASH,192.11,8.68,24.3,0.0,133523.82,133523.82,0.0,polygon
2016-01-12,CASH,193.66,8.9033,22.47,0.0,133523.82,133523.82,0.0,polygon
2016-01-13,CASH,188.83,8.2317,25.22,0.0,133523.82,133523.82,0.0,polygon
2016-01-14,CASH,191.93,8.6333,23.95,0.0,133523.82,133523.82,0.0,polygon
2016-01-15,CASH,187.81,8.0683,27.02,0.0,133523.82,133523.82,0.0,polygon
2016-01-19,CASH,188.06,8.115,26.05,0.0,133523.82,133523.82,0.0,polygon
2016-01-20,CASH,185.65,7.8067,27.59,0.0,133523.82,133523.82,0.0,polygon
2016-01-21,CASH,186.69,7.92,26.69,0.0,133523.82,133523.82,0.0,polygon
2016-01-22,CASH,190.52,8.42,22.34,0.0,133523.82,133523.82,0.0,polygon
2016-01-25,CASH,187.64,8.045,24.15,0.0,133523.82,133523.82,0.0,polygon
2016-01-26,CASH,190.2,8.365,22.5,0.0,133523.82,133523.82,0.0,polygon
2016-01-27,CASH,188.13,8.0917,23.11,0.0,133523.82,133523.82,0.0,polygon
2016-01-28,CASH,189.11,8.2183,22.42,0.0,133523.82,133523.82,0.0,polygon
2016-01-29,CASH,193.72,8.8317,20.2,0.0,133523.82,133523.82,0.0,polygon
2016-02-01,CASH,193.65,8.805,19.98,0.0,133523.82,133523.82,0.0,polygon
2016-02-02,CASH,190.16,8.3333,21.98,0.0,133523.82,133523.82,0.0,polygon
2016-02-03,CASH,191.3,8.4733,21.65,0.0,133523.82,133523.82,0.0,polygon
2016-02-04,CASH,191.6,8.51,21.84,0.0,133523.82,133523.82,0.0,polygon
2016-02-05,CASH,187.95,8.0233,23.38,0.0,133523.82,133523.82,0.0,polygon
2016-02-08,CASH,185.42,7.6933,26.0,0.0,133523.82,133523.82,0.0,polygon
2016-02-09,CASH,185.43,7.6917,26.54,0.0,133523.82,133523.82,0.0,polygon
2016-02-10,CASH,185.27,7.6834,26.29,0.0,133523.82,133523.82,0.0,polygon
2016-02-11,CASH,182.86,7.405,28.14,0.0,133523.82,133523.82,0.0,polygon
2016-02-12,CASH,186.63,7.8383,25.4,0.0,133523.82,133523.82,0.0,polygon
2016-02-16,CASH,189.78,8.2267,24.11,0.0,133523.82,133523.82,0.0,polygon
2016-02-17,CASH,192.88,8.635,22.31,0.0,133523.82,133523.82,0.0,polygon
2016-02-18,CASH,192.09,8.5283,21.64,0.0,133523.82,133523.82,0.0,polygon
2016-02-19,CASH,192.0,8.5267,20.53,0.0,133523.82,133523.82,0.0,polygon
2016-02-22,CASH,194.78,8.885,19.38,0.0,133523.82,133523.82,0.0,polygon
2016-02-23,CASH,192.32,8.5617,20.98,0.0,133523.82,133523.82,0.0,polygon
2016-02-24,CASH,193.2,8.675,20.72,0.0,133523.82,133523.82,0.0,polygon
2016-02-25,CASH,195.54,8.98,19.11,0.0,133523.82,133523.82,0.0,polygon
2016-02-26,CASH,195.09,8.9267,19.81,0.0,133523.82,133523.82,0.0,polygon
2016-02-29,CASH,193.56,8.6833,20.55,0.0,133523.82,133523.82,0.0,polygon
2016-03-01,CASH,198.11,9.3283,17.7,0.0,133523.82,133523.82,0.0,polygon
2016-03-02,CASH,199.0,9.4567,17.09,0.0,133523.82,133523.82,0.0,polygon
2016-03-03,CASH,199.78,9.5533,16.7,0.0,133523.82,133523.82,0.0,polygon
2016-03-04,CASH,200.43,9.655,16.86,0.0,133523.82,133523.82,0.0,polygon
2016-03-07,CASH,200.59,9.675,17.35,0.0,133523.82,133523.82,0.0,polygon
2016-03-08,CASH,198.4,9.3533,18.67,0.0,133523.82,133523.82,0.0,polygon
2016-03-09,CASH,199.38,9.4983,18.34,0.0,133523.82,133523.82,0.0,polygon
2016-03-10,CASH,199.54,9.515,18.05,0.0,133523.82,133523.82,0.0,polygon
2016-03-11,CASH,202.76,9.98,16.5,0.0,133523.82,133523.82,0.0,polygon
2016-03-14,SMA_RECOVERY,202.5,9.9433,16.92,10127.41,33280.24,133980.12,75.2,polygon
2016-03-15,BULL_100,202.17,9.8983,16.84,13396.1322,1290.61,133889.55,99.0,polygon
2016-03-16,BULL_100,203.34,10.0767,14.99,13396.1322,1290.61,136279.42,99.1,polygon
2016-03-17,BULL_100,204.63,10.2633,14.44,13396.1322,1290.61,138779.13,99.1,polygon
2016-03-18,BULL_100,204.38,10.3833,14.02,13396.1322,1290.61,140386.67,99.1,polygon
2016-03-21,BULL_100,204.67,10.4217,13.79,13396.1322,1290.61,140901.08,99.1,polygon
2016-03-22,BULL_100,204.56,10.4117,14.17,13396.1322,1290.61,140767.12,99.1,polygon
2016-03-23,BULL_100,203.21,10.2067,14.94,13396.1322,1290.61,138020.91,99.1,polygon
2016-03-24,BULL_100,203.12,10.1817,14.74,13396.1322,1290.61,137686.01,99.1,polygon
2016-03-28,BULL_100,203.24,10.2067,15.24,13396.1322,1290.61,138020.91,99.1,polygon
2016-03-29,BULL_100,205.12,10.4967,13.82,13396.1322,1290.61,141905.79,99.1,polygon
2016-03-30,BULL_100,206.02,10.6217,13.56,13396.1322,1290.61,143580.31,99.1,polygon
2016-03-31,BULL_100,205.52,10.55,13.95,13396.1322,1290.61,142619.8,99.1,polygon
2016-04-01,BULL_100,206.92,10.7467,13.1,13396.1322,1290.61,145254.82,99.1,polygon
2016-04-04,BULL_100,206.25,10.6483,14.12,13396.1322,1290.61,143936.64,99.1,polygon
2016-04-05,BULL_100,204.19,10.3367,15.42,13396.1322,1290.61,139762.41,99.1,polygon
2016-04-06,BULL_100,206.42,10.6583,14.09,13396.1322,1290.61,144070.61,99.1,polygon
2016-04-07,BULL_100,203.95,10.2867,16.16,13396.1322,1290.61,139092.6,99.1,polygon
2016-04-08,BULL_100,204.5,10.3683,15.36,13396.1322,1290.61,140185.73,99.1,polygon
2016-04-11,BULL_100,204.02,10.2883,16.26,13396.1322,1290.61,139114.04,99.1,polygon
2016-04-12,BULL_100,205.92,10.585,14.85,13396.1322,1290.61,143088.67,99.1,polygon
2016-04-13,BULL_100,208.0,10.895,13.84,13396.1322,1290.61,147241.47,99.1,polygon
2016-04-14,BULL_100,208.01,10.9033,13.72,13396.1322,1290.61,147352.66,99.1,polygon
2016-04-15,BULL_100,207.78,10.8533,13.62,13396.1322,1290.61,146682.85,99.1,polygon
2016-04-18,BULL_100,209.24,11.0917,13.35,13396.1322,1290.61,149876.49,99.1,polygon
2016-04-19,BULL_100,209.9,11.1967,13.24,13396.1322,1290.61,151283.08,99.1,polygon
2016-04-20,BULL_100,210.1,11.2233,13.28,13396.1322,1290.61,151639.42,99.1,polygon
2016-04-21,BULL_100,208.97,11.0467,13.95,13396.1322,1290.61,149273.66,99.1,polygon
2016-04-22,BULL_100,208.97,11.0533,13.22,13396.1322,1290.61,149362.08,99.1,polygon
2016-04-25,BULL_100,208.61,10.9883,14.08,13396.1322,1290.61,148491.33,99.1,polygon
2016-04-26,BULL_100,208.92,11.0483,13.96,13396.1322,1290.61,149295.1,99.1,polygon
2016-04-27,BULL_100,209.35,11.1067,13.77,13396.1322,1290.61,150077.43,99.1,polygon
2016-04-28,BULL_100,207.45,10.8133,15.22,13396.1322,1290.61,146147.01,99.1,polygon
2016-04-29,BULL_100,206.33,10.635,15.7,13396.1322,1290.61,143758.48,99.1,polygon
2016-05-02,BULL_100,207.97,10.8717,14.68,13396.1322,1290.61,146929.34,99.1,polygon
2016-05-03,BULL_100,206.16,10.5917,15.6,13396.1322,1290.61,143178.42,99.1,polygon
2016-05-04,BULL_100,205.01,10.405,16.05,13396.1322,1290.61,140677.37,99.1,polygon
2016-05-05,BULL_100,204.97,10.4133,15.91,13396.1322,1290.61,140788.55,99.1,polygon
2016-05-06,BULL_100,205.72,10.515,14.72,13396.1322,1290.61,142150.94,99.1,polygon
2016-05-09,BULL_100,205.89,10.555,14.57,13396.1322,1290.61,142686.79,99.1,polygon
2016-05-10,BULL_100,208.45,10.9367,13.63,13396.1322,1290.61,147800.09,99.1,polygon
2016-05-11,BULL_100,206.5,10.6367,14.69,13396.1322,1290.61,143781.25,99.1,polygon
2016-05-12,BULL_100,206.56,10.635,14.41,13396.1322,1290.61,143758.48,99.1,polygon
2016-05-13,BULL_100,204.76,10.3533,15.04,13396.1322,1290.61,139984.79,99.1,polygon
2016-05-16,BULL_100,206.78,10.66,14.68,13396.1322,1290.61,144093.38,99.1,polygon
2016-05-17,BULL_100,204.85,10.37,15.57,13396.1322,1290.61,140208.5,99.1,polygon
2016-05-18,BULL_100,204.91,10.3833,15.95,13396.1322,1290.61,140386.67,99.1,polygon
2016-05-19,DEFENSIVE,204.2,10.2733,16.33,6761.0534,69199.82,138658.15,50.1,polygon
2016-05-20,DEFENSIVE,205.49,10.46,15.2,6761.0534,69199.82,139920.44,50.5,polygon
2016-05-23,DEFENSIVE,205.21,10.4083,15.82,6761.0534,69199.82,139570.9,50.4,polygon
2016-05-24,DEFENSIVE,207.87,10.82,14.42,6761.0534,69199.82,142354.42,51.4,polygon
2016-05-25,DEFENSIVE,209.28,11.0367,13.9,6761.0534,69199.82,143819.54,51.9,polygon
2016-05-26,BULL_100,209.34,11.0483,13.43,12882.045,1375.97,143700.67,99.0,polygon
2016-05-27,BULL_100,210.24,11.1833,13.12,12882.045,1375.97,145439.74,99.1,polygon
2016-05-31,BULL_100,209.84,11.13,14.19,12882.045,1375.97,144753.13,99.0,polygon
2016-06-01,BULL_100,210.27,11.1917,14.2,12882.045,1375.97,145547.95,99.1,polygon
2016-06-02,BULL_100,210.91,11.3,13.63,12882.045,1375.97,146943.08,99.1,polygon
2016-06-03,BULL_100,210.28,11.2017,13.47,12882.045,1375.97,145676.77,99.1,polygon
2016-06-06,BULL_100,211.35,11.3667,13.65,12882.045,1375.97,147802.31,99.1,polygon
2016-06-07,BULL_100,211.68,11.4083,14.05,12882.045,1375.97,148338.2,99.1,polygon
2016-06-08,BULL_100,212.37,11.5217,14.08,12882.045,1375.97,149799.03,99.1,polygon
2016-06-09,BULL_100,212.08,11.4783,14.64,12882.045,1375.97,149239.94,99.1,polygon
2016-06-10,BULL_100,210.07,11.1483,17.03,12882.045,1375.97,144988.87,99.1,polygon
2016-06-13,BULL_100,208.45,10.9,20.97,12882.045,1375.97,141790.26,99.0,polygon
2016-06-14,BULL_100,208.04,10.84,20.5,12882.045,1375.97,141017.34,99.0,polygon
2016-06-15,BULL_100,207.75,10.7817,20.14,12882.045,1375.97,140266.31,99.0,polygon
2016-06-16,BULL_100,208.37,10.88,19.37,12882.045,1375.97,141532.62,99.0,polygon
2016-06-17,BULL_100,206.52,10.7567,19.41,12882.045,1375.97,139944.26,99.0,polygon
2016-06-20,BULL_100,207.85,10.9633,18.37,12882.045,1375.97,142605.69,99.0,polygon
2016-06-21,DEFENSIVE,208.44,11.055,18.48,6503.3777,71686.64,143581.48,50.1,polygon
2016-06-22,DEFENSIVE,208.1,10.98,21.17,6503.3777,71686.64,143093.73,49.9,polygon
2016-06-23,BULL_100,210.81,11.415,17.25,12750.5274,1381.7,146928.97,99.1,polygon
2016-06-24,BULL_100,203.13,10.1783,25.76,12750.5274,1381.7,131160.39,98.9,polygon
2016-06-27,BULL_100,199.6,9.625,23.85,12750.5274,1381.7,124105.53,98.9,polygon
2016-06-28,CASH,203.2,10.1467,18.75,0.0,127486.59,127486.59,0.0,polygon
2016-06-29,SMA_RECOVERY,206.66,10.6783,16.64,9196.6624,31777.86,129982.58,75.6,polygon
2016-06-30,BULL_100,209.47,11.0933,15.63,12031.2149,1277.01,134742.89,99.1,polygon
2016-07-01,BULL_100,209.92,11.1717,14.77,12031.2149,1277.01,135686.14,99.1,polygon
2016-07-05,BULL_100,208.41,10.945,15.58,12031.2149,1277.01,132958.66,99.0,polygon
2016-07-06,BULL_100,209.66,11.1283,14.96,12031.2149,1277.01,135163.98,99.1,polygon
2016-07-07,BULL_100,209.53,11.105,14.76,12031.2149,1277.01,134883.66,99.1,polygon
2016-07-08,BULL_100,212.65,11.5967,13.2,12031.2149,1277.01,140799.4,99.1,polygon
2016-07-11,BULL_100,213.4,11.7217,13.54,12031.2149,1277.01,142303.31,99.1,polygon
2016-07-12,BULL_100,214.95,11.9783,13.55,12031.2149,1277.01,145390.52,99.1,polygon
2016-07-13,BULL_100,214.92,11.98,13.04,12031.2149,1277.01,145410.97,99.1,polygon
2016-07-14,BULL_100,216.12,12.165,12.82,12031.2149,1277.01,147636.74,99.1,polygon
2016-07-15,BULL_100,215.83,12.1283,12.67,12031.2149,1277.01,147195.2,99.1,polygon
2016-07-18,BULL_100,216.41,12.2267,12.44,12031.2149,1277.01,148379.07,99.1,polygon
2016-07-19,BULL_100,216.19,12.1833,11.97,12031.2149,1277.01,147856.92,99.1,polygon
2016-07-20,BULL_100,217.09,12.34,11.77,12031.2149,1277.01,149742.21,99.1,polygon
2016-07-21,BULL_100,216.26,12.1967,12.74,12031.2149,1277.01,148018.13,99.1,polygon
2016-07-22,BULL_100,217.24,12.3617,12.02,12031.2149,1277.01,150003.28,99.1,polygon
2016-07-25,BULL_100,216.65,12.2683,12.87,12031.2149,1277.01,148879.57,99.1,polygon
2016-07-26,BULL_100,216.75,12.2733,13.05,12031.2149,1277.01,148939.72,99.1,polygon
2016-07-27,BULL_100,216.52,12.2433,12.83,12031.2149,1277.01,148578.79,99.1,polygon
2016-07-28,BULL_100,216.77,12.2833,12.72,12031.2149,1277.01,149060.04,99.1,polygon
2016-07-29,BULL_100,217.12,12.3283,11.87,12031.2149,1277.01,149601.44,99.1,polygon
2016-08-01,BULL_100,216.94,12.2983,12.44,12031.2149,1277.01,149240.5,99.1,polygon
2016-08-02,BULL_100,215.55,12.0617,13.37,12031.2149,1277.01,146393.92,99.1,polygon
2016-08-03,BULL_100,216.18,12.17,12.86,12031.2149,1277.01,147696.9,99.1,polygon
2016-08-04,BULL_100,216.41,12.2133,12.42,12031.2149,1277.01,148217.85,99.1,polygon
2016-08-05,BULL_100,218.18,12.5117,11.39,12031.2149,1277.01,151807.97,99.2,polygon
2016-08-08,BULL_100,218.05,12.4867,11.5,12031.2149,1277.01,151507.19,99.2,polygon
2016-08-09,BULL_100,218.18,12.5,11.66,12031.2149,1277.01,151667.2,99.2,polygon
2016-08-10,BULL_100,217.64,12.41,12.05,12031.2149,1277.01,150584.39,99.2,polygon
2016-08-11,BULL_100,218.65,12.5883,11.68,12031.2149,1277.01,152729.56,99.2,polygon
2016-08-12,BULL_100,218.46,12.5517,11.55,12031.2149,1277.01,152289.21,99.2,polygon
2016-08-15,BULL_100,219.09,12.6683,11.81,12031.2149,1277.01,153692.05,99.2,polygon
2016-08-16,BULL_100,217.96,12.46,12.64,12031.2149,1277.01,151185.95,99.2,polygon
2016-08-17,BULL_100,218.37,12.5267,12.19,12031.2149,1277.01,151988.43,99.2,polygon
2016-08-18,BULL_100,218.86,12.615,11.43,12031.2149,1277.01,153050.79,99.2,polygon
2016-08-19,BULL_100,218.54,12.5567,11.34,12031.2149,1277.01,152349.37,99.2,polygon
2016-08-22,BULL_100,218.53,12.5533,12.27,12031.2149,1277.01,152308.46,99.2,polygon
2016-08-23,BULL_100,218.97,12.625,12.38,12031.2149,1277.01,153171.1,99.2,polygon
2016-08-24,BULL_100,217.85,12.4467,13.45,12031.2149,1277.01,151025.94,99.2,polygon
2016-08-25,BULL_100,217.7,12.395,13.63,12031.2149,1277.01,150403.92,99.2,polygon
2016-08-26,BULL_100,217.29,12.3367,13.65,12031.2149,1277.01,149702.5,99.1,polygon
2016-08-29,BULL_100,218.36,12.5133,12.94,12031.2149,1277.01,151827.22,99.2,polygon
2016-08-30,BULL_100,218.0,12.4467,13.12,12031.2149,1277.01,151025.94,99.2,polygon
2016-08-31,BULL_100,217.38,12.3417,13.42,12031.2149,1277.01,149762.66,99.1,polygon
2016-09-01,BULL_100,217.39,12.3517,13.48,12031.2149,1277.01,149882.97,99.1,polygon
2016-09-02,BULL_100,218.37,12.51,11.98,12031.2149,1277.01,151787.51,99.2,polygon
2016-09-06,BULL_100,219.03,12.63,12.02,12031.2149,1277.01,153231.26,99.2,polygon
2016-09-07,BULL_100,219.01,12.6267,11.94,12031.2149,1277.01,153191.56,99.2,polygon
2016-09-08,BULL_100,218.51,12.5317,12.51,12031.2149,1277.01,152048.59,99.2,polygon
2016-09-09,BULL_100,213.28,11.6383,17.5,12031.2149,1277.01,141299.9,99.1,polygon
2016-09-12,BULL_100,216.34,12.1233,15.16,12031.2149,1277.01,147135.04,99.1,polygon
2016-09-13,DEFENSIVE,213.23,11.5983,17.85,6069.3688,72018.86,142413.22,49.4,polygon
2016-09-14,DEFENSIVE,213.15,11.5817,18.14,6069.3688,72018.86,142312.47,49.4,polygon
2016-09-15,DEFENSIVE,215.28,11.9333,16.3,6069.3688,72018.86,144446.46,50.1,polygon
2016-09-16,DEFENSIVE,213.37,11.7983,15.37,6069.3688,72018.86,143627.09,49.9,polygon
2016-09-19,DEFENSIVE,213.41,11.795,15.53,6069.3688,72018.86,143607.06,49.9,polygon
2016-09-20,DEFENSIVE,213.42,11.81,15.92,6069.3688,72018.86,143698.1,49.9,polygon
2016-09-21,DEFENSIVE,215.82,12.2,13.3,6069.3688,72018.86,146065.16,50.7,polygon
2016-09-22,DEFENSIVE,217.18,12.42,12.02,6069.3688,72018.86,147400.42,51.1,polygon
2016-09-23,DEFENSIVE,215.99,12.2267,12.29,6069.3688,72018.86,146227.21,50.7,polygon
2016-09-26,DEFENSIVE,214.24,11.925,14.5,6069.3688,72018.86,144396.08,50.1,polygon
2016-09-27,DEFENSIVE,215.57,12.15,13.1,6069.3688,72018.86,145761.69,50.6,polygon
2016-09-28,DEFENSIVE,216.64,12.325,12.39,6069.3688,72018.86,146823.83,50.9,polygon
2016-09-29,DEFENSIVE,214.68,11.9917,14.02,6069.3688,72018.86,144800.91,50.3,polygon
2016-09-30,DEFENSIVE,216.3,12.2733,13.29,6069.3688,72018.86,146510.04,50.8,polygon
2016-10-03,DEFENSIVE,215.78,12.1567,13.57,6069.3688,72018.86,145802.35,50.6,polygon
2016-10-04,DEFENSIVE,214.68,11.9883,13.63,6069.3688,72018.86,144780.27,50.3,polygon
2016-10-05,DEFENSIVE,215.63,12.1467,12.99,6069.3688,72018.86,145741.66,50.6,polygon
2016-10-06,DEFENSIVE,215.78,12.1667,12.84,6069.3688,72018.86,145863.05,50.6,polygon
2016-10-07,DEFENSIVE,215.04,12.035,13.48,6069.3688,72018.86,145063.71,50.4,polygon
